"","Crosssect","Comp","Chat","Date","Period","Subject","Groupe","ID","Inv","OtherInv","Payoff","OtherPayoff","Time","Market","Session","Treat","Pair","PairAvePay","PairAveCho","PairAbsDif","Linv","Lotherinv","LLotherinv","DegCoopPair","DegCoopInd","ZeroCho","AveCho","AvePay","JPM","JPMother","JPMpair","NumbLast7pair","JPMabel","Great24","Great24other","Great24pair","NumbAllJPMpair","JPMOnceabel","NumbJPMsubAll","JPMSubAllabel","NumbJPMsub1","JPMSub1abel","NumbJPMsub15","JPMSub15abel","NumbJPMsub115","JPMSub115abel","NumbJPMsub110","JPMSub110abel","NumbJPMsub1630","JPMSub1630abel","NumFirst10","Event","Early","NotAtAll","DLotherinv","DInv","CompDLotherinv"
"5348",1392,1,1,"161018_0903",8,8,4,2,28,24,21.608,58.72,9,0,14,2,1396,40.164,26,4,28,28,28,1.04347826086957,1.21739130434783,0,24.5666666666667,37.4188606666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5349",1392,1,1,"161018_0903",9,8,4,2,24,28,58.72,21.608,2,0,14,2,1396,40.164,26,4,28,24,28,1.04347826086957,0.869565217391304,0,24.5666666666667,37.4188606666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,-4,-4,-4
"5350",1392,1,1,"161018_0903",30,8,4,2,26,26,41.914,41.914,58,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5351",1392,1,1,"161018_0903",11,8,4,2,27,28,46.4679999999999,36.3395,2,0,14,2,1396,41.40375,27.5,1,28,27,28,1.17391304347826,1.1304347826087,0,24.5666666666667,37.4188606666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,-1,-1,-1
"5352",1392,1,1,"161018_0903",26,8,4,2,26,26,41.914,41.914,48,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5353",1392,1,1,"161018_0903",15,8,4,2,26,26,41.914,41.914,59,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5354",1392,1,1,"161018_0903",4,8,4,2,14,10,17.898,23.258,21,0,14,2,1396,20.578,12,4,18,28,6,-0.173913043478261,0,0,24.5666666666667,37.4188606666666,0,0,0,7,1,0,0,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,22,-4,22
"5355",1392,1,1,"161018_0903",23,8,4,2,26,26,41.914,41.914,64,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5356",1392,1,1,"161018_0903",6,8,4,2,28,28,41.272,41.272,62,0,14,2,1396,41.272,28,0,16,16,10,1.21739130434783,1.21739130434783,0,24.5666666666667,37.4188606666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,6,12,6
"5357",1392,1,1,"161018_0903",18,8,4,2,26,26,41.914,41.914,2,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5358",1392,1,1,"161018_0903",25,8,4,2,26,26,41.914,41.914,52,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5359",1392,1,1,"161018_0903",7,8,4,2,28,28,41.272,41.272,-3,0,14,2,1396,41.272,28,0,28,28,16,1.21739130434783,1.21739130434783,0,24.5666666666667,37.4188606666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,12,0,12
"5360",1392,1,1,"161018_0903",27,8,4,2,26,26,41.914,41.914,56,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5361",1392,1,1,"161018_0903",16,8,4,2,26,26,41.914,41.914,60,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5362",1392,1,1,"161018_0903",5,8,4,2,16,16,32.224,32.224,-2,0,14,2,1396,32.224,16,0,14,10,28,0.173913043478261,0.173913043478261,0,24.5666666666667,37.4188606666666,0,0,0,7,1,0,0,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,-18,2,-18
"5363",1392,1,1,"161018_0903",20,8,4,2,26,26,41.914,41.914,17,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5364",1392,1,1,"161018_0903",1,8,4,2,24,3.2,-43.99168,2.75008,0,0,14,2,1396,-20.6208,13.6,20.8,999,999,999,-0.0347826086956522,0.869565217391304,0,24.5666666666667,37.4188606666666,0,0,0,7,1,1,0,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,999,999,999
"5365",1392,1,1,"161018_0903",22,8,4,2,26,26,41.914,41.914,50,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5366",1392,1,1,"161018_0903",12,8,4,2,26,26,41.914,41.914,3,0,14,2,1396,41.914,26,0,27,28,27,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,1,-1,1
"5367",1392,1,1,"161018_0903",28,8,4,2,26,26,41.914,41.914,57,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5368",1392,1,1,"161018_0903",17,8,4,2,26,26,41.914,41.914,33,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5369",1392,1,1,"161018_0903",2,8,4,2,8,6,6.17800000000001,3.188,1,0,14,2,1396,4.683,7,2,24,3.2,999,-0.608695652173913,-0.521739130434783,0,24.5666666666667,37.4188606666666,0,0,0,7,1,0,0,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,999,-16,999
"5370",1392,1,1,"161018_0903",21,8,4,2,26,26,41.914,41.914,58,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.5666666666667,37.4188606666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5371",1393,1,1,"161018_0903",19,7,4,1,26,26,41.914,41.914,59,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5372",1393,1,1,"161018_0903",11,7,4,1,28,27,36.3395,46.4679999999999,56,0,14,2,1396,41.40375,27.5,1,27,28,24,1.17391304347826,1.21739130434783,0,24.0066666666667,36.5302526666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,4,1,4
"5373",1393,1,1,"161018_0903",16,7,4,1,26,26,41.914,41.914,62,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5374",1393,1,1,"161018_0903",14,7,4,1,26,26,41.914,41.914,63,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5375",1393,1,1,"161018_0903",8,7,4,1,24,28,58.72,21.608,37,0,14,2,1396,40.164,26,4,28,28,28,1.04347826086957,0.869565217391304,0,24.0066666666667,36.5302526666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,-4,0
"5376",1393,1,1,"161018_0903",29,7,4,1,26,26,41.914,41.914,59,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5377",1393,1,1,"161018_0903",15,7,4,1,26,26,41.914,41.914,61,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5378",1393,1,1,"161018_0903",20,7,4,1,26,26,41.914,41.914,62,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5379",1393,1,1,"161018_0903",30,7,4,1,26,26,41.914,41.914,59,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5380",1393,1,1,"161018_0903",3,7,4,1,28,18,-7.55799999999998,68.212,61,0,14,2,1396,30.327,23,10,6,8,24,0.782608695652174,1.21739130434783,0,24.0066666666667,36.5302526666666,0,0,0,7,1,1,0,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,-16,22,-16
"5381",1393,1,1,"161018_0903",10,7,4,1,27,28,46.4679999999999,36.3395,56,0,14,2,1396,41.40375,27.5,1,28,24,28,1.17391304347826,1.1304347826087,0,24.0066666666667,36.5302526666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,-4,-1,-4
"5382",1393,1,1,"161018_0903",25,7,4,1,26,26,41.914,41.914,54,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5383",1393,1,1,"161018_0903",12,7,4,1,26,26,41.914,41.914,63,0,14,2,1396,41.914,26,0,28,27,28,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,-1,-2,-1
"5384",1393,1,1,"161018_0903",17,7,4,1,26,26,41.914,41.914,61,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5385",1393,1,1,"161018_0903",26,7,4,1,26,26,41.914,41.914,59,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5386",1393,1,1,"161018_0903",21,7,4,1,26,26,41.914,41.914,55,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5387",1393,1,1,"161018_0903",9,7,4,1,28,24,21.608,58.72,63,0,14,2,1396,40.164,26,4,24,28,28,1.04347826086957,1.21739130434783,0,24.0066666666667,36.5302526666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,4,0
"5388",1393,1,1,"161018_0903",24,7,4,1,26,26,41.914,41.914,35,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5389",1393,1,1,"161018_0903",6,7,4,1,28,28,41.272,41.272,57,0,14,2,1396,41.272,28,0,16,16,14,1.21739130434783,1.21739130434783,0,24.0066666666667,36.5302526666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,2,12,2
"5390",1393,1,1,"161018_0903",22,7,4,1,26,26,41.914,41.914,50,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5391",1393,1,1,"161018_0903",2,7,4,1,6,8,3.188,6.17800000000001,56,0,14,2,1396,4.683,7,2,3.2,24,999,-0.608695652173913,-0.695652173913043,0,24.0066666666667,36.5302526666666,0,0,0,7,1,0,0,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,999,2.8,999
"5392",1393,1,1,"161018_0903",7,7,4,1,28,28,41.272,41.272,59,0,14,2,1396,41.272,28,0,28,28,16,1.21739130434783,1.21739130434783,0,24.0066666666667,36.5302526666666,0,0,0,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,12,0,12
"5393",1393,1,1,"161018_0903",27,7,4,1,26,26,41.914,41.914,61,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5394",1393,1,1,"161018_0903",1,7,4,1,3.2,24,2.75008,-43.99168,6,0,14,2,1396,-20.6208,13.6,20.8,999,999,999,-0.0347826086956522,-0.939130434782609,0,24.0066666666667,36.5302526666666,0,0,0,7,1,0,1,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,999,999,999
"5395",1393,1,1,"161018_0903",13,7,4,1,26,26,41.914,41.914,57,0,14,2,1396,41.914,26,0,26,26,27,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,-1,0,-1
"5396",1393,1,1,"161018_0903",4,7,4,1,10,14,23.258,17.898,56,0,14,2,1396,20.578,12,4,28,18,8,-0.173913043478261,-0.347826086956522,0,24.0066666666667,36.5302526666666,0,0,0,7,1,0,0,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,10,-18,10
"5397",1393,1,1,"161018_0903",23,7,4,1,26,26,41.914,41.914,40,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5398",1393,1,1,"161018_0903",18,7,4,1,26,26,41.914,41.914,37,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5399",1393,1,1,"161018_0903",28,7,4,1,26,26,41.914,41.914,58,0,14,2,1396,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,24.0066666666667,36.5302526666666,1,1,1,7,1,1,1,1,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,0,0,0
"5400",1393,1,1,"161018_0903",5,7,4,1,16,16,32.224,32.224,55,0,14,2,1396,32.224,16,0,10,14,18,0.173913043478261,0.173913043478261,0,24.0066666666667,36.5302526666666,0,0,0,7,1,0,0,0,19,1,19,1,0,0,0,0,4,1,0,0,15,1,5,1,0,0,-4,6,-4
"5401",1394,1,1,"161018_0903",10,6,3,2,17.9,16,29.73462,37.613255,39,0,14,2,1397,33.6739375,16.95,1.9,18,16.5,26,0.256521739130435,0.339130434782609,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-9.5,-0.100000000000001,-9.5
"5402",1394,1,1,"161018_0903",4,6,3,2,26,26,41.914,41.914,62,0,14,2,1397,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,18.5433333333333,28.5447978333333,1,1,1,0,0,1,1,1,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0,0,0
"5403",1394,1,1,"161018_0903",14,6,3,2,16.5,16.2,32.34542,33.487355,60,0,14,2,1397,32.9163875,16.35,0.300000000000001,16.5,16.1,16.5,0.204347826086957,0.217391304347826,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-0.399999999999999,0,-0.399999999999999
"5404",1394,1,1,"161018_0903",19,6,3,2,26,13.9,-12.771345,57.98522,63,0,14,2,1397,22.6069375,19.95,12.1,14.9,14.9,15,0.517391304347826,1.04347826086957,0,18.5433333333333,28.5447978333333,1,0,0,0,0,1,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-0.0999999999999996,11.1,-0.0999999999999996
"5405",1394,1,1,"161018_0903",16,6,3,2,16.5,14.9,28.570805,34.071445,58,0,14,2,1397,31.321125,15.7,1.6,16.5,14.9,16.2,0.147826086956522,0.217391304347826,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-1.3,0,-1.3
"5406",1394,1,1,"161018_0903",5,6,3,2,26,26,41.914,41.914,61,0,14,2,1397,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,18.5433333333333,28.5447978333333,1,1,1,0,0,1,1,1,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0,0,0
"5407",1394,1,1,"161018_0903",20,6,3,2,14.5,13.8,27.12542,28.916755,60,0,14,2,1397,28.0210875,14.15,0.699999999999999,26,13.9,14.9,0.0130434782608696,0.0434782608695652,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-1,-11.5,-1
"5408",1394,1,1,"161018_0903",1,6,3,2,18,18,35.882,35.882,58,0,14,2,1397,35.882,18,0,999,999,999,0.347826086956522,0.347826086956522,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,999,999,999
"5409",1394,1,1,"161018_0903",29,6,3,2,12.9,13.3,25.767565,24.982085,38,0,14,2,1397,25.374825,13.1,0.4,12.9,14,12.8,-0.0782608695652173,-0.0956521739130435,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,1.2,0,1.2
"5410",1394,1,1,"161018_0903",3,6,3,2,26,26,41.914,41.914,59,0,14,2,1397,41.914,26,0,26,26,18,1.04347826086957,1.04347826086957,0,18.5433333333333,28.5447978333333,1,1,1,0,0,1,1,1,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,8,0,8
"5411",1394,1,1,"161018_0903",9,6,3,2,18,16.5,31.127375,37.6025,62,0,14,2,1397,34.3649375,17.25,1.5,18,26,26,0.282608695652174,0.347826086956522,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0,0,0
"5412",1394,1,1,"161018_0903",24,6,3,2,16.5,13.4,24.23858,33.577795,56,0,14,2,1397,28.9081875,14.95,3.1,16.5,13.3,16.1,0.0826086956521739,0.217391304347826,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-2.8,0,-2.8
"5413",1394,1,1,"161018_0903",11,6,3,2,26,14,-12.326,58.186,49,0,14,2,1397,22.93,20,12,17.9,16,16.5,0.521739130434783,1.04347826086957,0,18.5433333333333,28.5447978333333,1,0,0,0,0,1,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-0.5,8.1,-0.5
"5414",1394,1,1,"161018_0903",26,6,3,2,13.5,12.9,25.012505,26.224745,52,0,14,2,1397,25.618625,13.2,0.6,13.5,12.9,13.4,-0.0695652173913044,-0.0434782608695652,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-0.5,0,-0.5
"5415",1394,1,1,"161018_0903",15,6,3,2,16.5,14.9,28.570805,34.071445,55,0,14,2,1397,31.321125,15.7,1.6,16.5,16.2,16.1,0.147826086956522,0.217391304347826,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0.0999999999999979,0,0.0999999999999979
"5416",1394,1,1,"161018_0903",30,6,3,2,13,13.2,25.58432,25.19158,62,0,14,2,1397,25.38795,13.1,0.199999999999999,12.9,13.3,14,-0.0782608695652174,-0.0869565217391304,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-0.699999999999999,0.0999999999999996,-0.699999999999999
"5417",1394,1,1,"161018_0903",17,6,3,2,14.9,15,30.10882,29.807555,60,0,14,2,1397,29.9581875,14.95,0.0999999999999996,16.5,14.9,14.9,0.0826086956521739,0.0782608695652174,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0,-1.6,0
"5418",1394,1,1,"161018_0903",6,6,3,2,26,26,41.914,41.914,61,0,14,2,1397,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,18.5433333333333,28.5447978333333,1,1,1,0,0,1,1,1,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0,0,0
"5419",1394,1,1,"161018_0903",21,6,3,2,14.9,14.9,29.845525,29.845525,58,0,14,2,1397,29.845525,14.9,0,14.5,13.8,13.9,0.0782608695652174,0.0782608695652174,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-0.0999999999999996,0.4,-0.0999999999999996
"5420",1394,1,1,"161018_0903",2,6,3,2,26,26,41.914,41.914,62,0,14,2,1397,41.914,26,0,18,18,999,1.04347826086957,1.04347826086957,0,18.5433333333333,28.5447978333333,1,1,1,0,0,1,1,1,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,999,8,999
"5421",1394,1,1,"161018_0903",7,6,3,2,26,26,41.914,41.914,62,0,14,2,1397,41.914,26,0,26,26,26,1.04347826086957,1.04347826086957,0,18.5433333333333,28.5447978333333,1,1,1,0,0,1,1,1,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0,0,0
"5422",1394,1,1,"161018_0903",27,6,3,2,12.9,12.8,24.62654,24.808735,63,0,14,2,1397,24.7176375,12.85,0.0999999999999996,13.5,12.9,12.9,-0.0999999999999999,-0.0956521739130435,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0,-0.6,0
"5423",1394,1,1,"161018_0903",22,6,3,2,13.5,16.1,32.682905,25.071145,62,0,14,2,1397,28.877025,14.8,2.6,14.9,14.9,13.8,0.0695652173913044,-0.0434782608695652,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,1.1,-1.4,1.1
"5424",1394,1,1,"161018_0903",25,6,3,2,13.5,12.9,25.012505,26.224745,63,0,14,2,1397,25.618625,13.2,0.6,16.5,13.4,13.3,-0.0695652173913044,-0.0434782608695652,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0.0999999999999996,-3,0.0999999999999996
"5425",1394,1,1,"161018_0903",12,6,3,2,26,16.5,-1.15662500000005,61.3985,63,0,14,2,1397,30.1209375,21.25,9.5,26,14,16,0.630434782608696,1.04347826086957,0,18.5433333333333,28.5447978333333,1,0,0,0,0,1,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-2,0,-2
"5426",1394,1,1,"161018_0903",23,6,3,2,16.5,13.3,23.950645,33.500405,61,0,14,2,1397,28.725525,14.9,3.2,13.5,16.1,14.9,0.0782608695652174,0.217391304347826,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,1.2,3,1.2
"5427",1394,1,1,"161018_0903",8,6,3,2,18,26,61.658,5.57799999999996,63,0,14,2,1397,33.618,22,8,26,26,26,0.695652173913043,0.347826086956522,0,18.5433333333333,28.5447978333333,0,1,0,0,0,0,1,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0,-8,0
"5428",1394,1,1,"161018_0903",18,6,3,2,14.9,14.9,29.845525,29.845525,60,0,14,2,1397,29.845525,14.9,0,14.9,15,14.9,0.0782608695652174,0.0782608695652174,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,0.0999999999999996,0,0.0999999999999996
"5429",1394,1,1,"161018_0903",28,6,3,2,12.9,14,27.36962,24.991255,61,0,14,2,1397,26.1804375,13.45,1.1,12.9,12.8,12.9,-0.0478260869565218,-0.0956521739130435,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,-0.0999999999999996,0,-0.0999999999999996
"5430",1394,1,1,"161018_0903",13,6,3,2,16.5,16.1,32.054405,33.565645,63,0,14,2,1397,32.810025,16.3,0.399999999999999,26,16.5,14,0.2,0.217391304347826,0,18.5433333333333,28.5447978333333,0,0,0,0,0,0,0,0,6,1,9,1,0,0,4,1,8,1,6,1,1,1,6,0,0,1,2.5,-9.5,2.5
