"","Subject","Comp","Period","Inv","OtherInv","Payoff","OtherPayoff"
"1190",1195,1,20,12.3,15.7,30.647425,22.235825
"1191",1195,1,30,14,9.4,16.44198,21.82352
"1192",1195,1,29,15.5,14,27.0805,31.429375
"1193",1195,1,7,14,18,37.69,23.258
"1194",1195,1,17,10,13,21.4495,18.28
"1195",1195,1,27,19.1,16,27.12822,41.037455
"1196",1195,1,14,14,20,42.748,17.698
"1197",1195,1,24,15.7,17.5,36.610705,29.503945
"1198",1195,1,21,14.1,16,32.70622,26.874455
"1199",1195,1,28,14.1,16.7,34.467665,25.971385
"1200",1195,1,25,18,17.6,34.61168,36.46312
"1201",1196,1,3,17,2,-9.63200000000002,-10.7945
"1202",1196,1,10,18,10.2,11.42822,31.16768
"1203",1196,1,7,19.5,10,5.85850000000005,33.401375
"1204",1196,1,4,15,2,-3.448,-11.8265
"1205",1196,1,14,26.7,10.3,-33.964475,48.453725
"1206",1196,1,1,22,4,-27.4760000000001,6.85
"1207",1196,1,11,28,10,-45.83,49.732
"1208",1196,1,21,10.3,10,16.53418,16.621495
"1209",1196,1,9,20,10.4,5.29888000000004,35.58112
"1210",1196,1,8,24,10,-16.502,41.948
"1211",1196,1,18,10.8,9.9,16.973135,17.33714
"1212",1196,1,28,10.8,9.9,16.973135,17.33714
"1213",1196,1,6,11,18,33.208,13.9055
"1214",1196,1,5,16,15,29.4035,32.728
"1215",1196,1,15,10.3,10,16.53418,16.621495
"1216",1196,1,25,10.4,9.9,16.487575,16.6331
"1217",1196,1,2,12,28,57.688,-36.328
"1218",1196,1,12,9.8,12,19.26208,17.68622
"1219",1196,1,22,10.8,9.9,16.973135,17.33714
"1220",1196,1,20,10.9,9.5,16.314545,16.761705
"1221",1196,1,19,12,9.8,17.68622,19.26208
"1222",1196,1,29,10.6,9.9,16.741475,16.9849
"1223",1196,1,17,9.4,10,15.05152,15.02998
"1224",1196,1,16,10.8,9.9,16.973135,17.33714
"1225",1196,1,26,9.9,10,15.93082,15.913055
"1226",1196,1,13,14,9.9,17.655055,23.03282
"1227",1196,1,23,8.9,9.8,13.71574,13.862035
"1228",1196,1,30,16.2,9.8,14.5421,26.7469
"1229",1196,1,27,27.6,9.9,-42.9642250000001,48.4961
"1230",1196,1,24,10.9,9.8,16.88894,17.333835
"1231",1197,1,2,28,12,-36.328,57.688
"1232",1197,1,9,10.4,20,35.58112,5.29888000000004
"1233",1197,1,8,10,24,41.948,-16.502
"1234",1197,1,6,18,11,13.9055,33.208
"1235",1197,1,5,15,16,32.728,29.4035
"1236",1197,1,4,2,15,-11.8265,-3.448
"1237",1197,1,3,2,17,-10.7945,-9.63200000000002
"1238",1197,1,13,9.9,14,23.03282,17.655055
"1239",1197,1,1,4,22,6.85,-27.4760000000001
"1240",1197,1,11,10,28,49.732,-45.83
"1241",1197,1,10,10.2,18,31.16768,11.42822
"1242",1197,1,20,9.5,10.9,16.761705,16.314545
"1243",1197,1,19,9.8,12,19.26208,17.68622
"1244",1197,1,18,9.9,10.8,17.33714,16.973135
"1245",1197,1,7,10,19.5,33.401375,5.85850000000005
"1246",1197,1,17,10,9.4,15.02998,15.05152
"1247",1197,1,16,9.9,10.8,17.33714,16.973135
"1248",1197,1,15,10,10.3,16.621495,16.53418
"1249",1197,1,14,10.3,26.7,48.453725,-33.964475
"1250",1197,1,24,9.8,10.9,17.333835,16.88894
"1251",1197,1,12,12,9.8,17.68622,19.26208
"1252",1197,1,22,9.9,10.8,17.33714,16.973135
"1253",1197,1,21,10,10.3,16.621495,16.53418
"1254",1197,1,30,9.8,16.2,26.7469,14.5421
"1255",1197,1,29,9.9,10.6,16.9849,16.741475
"1256",1197,1,28,9.9,10.8,17.33714,16.973135
"1257",1197,1,27,9.9,27.6,48.4961,-42.9642250000001
"1258",1197,1,26,10,9.9,15.913055,15.93082
"1259",1197,1,25,9.9,10.4,16.6331,16.487575
"1260",1197,1,23,9.8,8.9,13.862035,13.71574
"1261",1198,1,3,14,15,30.1855,27.428
"1262",1198,1,10,10,18,30.602,10.81
"1263",1198,1,9,18,16,29.548,37.898
"1264",1198,1,8,28,15,-21.9925,65.452
"1265",1198,1,7,15,18,38.072,26.3975
"1266",1198,1,6,28,15,-21.9925,65.452
"1267",1198,1,5,14,16,32.676,26.594
"1268",1198,1,4,15,14,27.428,30.1855
"1269",1198,1,23,13,16,32.068,23.7955
"1270",1198,1,2,14,15,30.1855,27.428
"1271",1198,1,1,14,16,32.676,26.594
"1272",1198,1,11,13,16,32.068,23.7955
"1273",1198,1,30,15,14,27.428,30.1855
"1274",1198,1,29,14,18,37.69,23.258
"1275",1198,1,28,16,18,37.898,29.548
"1276",1198,1,18,10,16,26.908,15.466
"1277",1198,1,27,14,18,37.69,23.258
"1278",1198,1,26,14,14,27.706,27.706
"1279",1198,1,25,13,14,27.428,25.2375
"1280",1198,1,15,14,18,37.69,23.258
"1281",1198,1,24,12,15,28.7435,22.172
"1282",1198,1,14,15,16,32.728,29.4035
"1283",1198,1,22,14,14,27.706,27.706
"1284",1198,1,12,15,15,30.0725,30.0725
"1285",1198,1,21,13,16,32.068,23.7955
"1286",1198,1,20,14,15,30.1855,27.428
"1287",1198,1,19,13,15,29.7425,24.7945
"1288",1198,1,17,14,15,30.1855,27.428
"1289",1198,1,16,13,17,34.4045,22.2405
"1290",1198,1,13,14,16,32.676,26.594
"1291",1199,1,1,16,14,26.594,32.676
"1292",1199,1,29,18,14,23.258,37.69
"1293",1199,1,28,18,16,29.548,37.898
"1294",1199,1,18,16,10,15.466,26.908
"1295",1199,1,8,15,28,65.452,-21.9925
"1296",1199,1,26,14,14,27.706,27.706
"1297",1199,1,25,14,13,25.2375,27.428
"1298",1199,1,15,18,14,23.258,37.69
"1299",1199,1,5,16,14,26.594,32.676
"1300",1199,1,23,16,13,23.7955,32.068
"1301",1199,1,22,14,14,27.706,27.706
"1302",1199,1,12,15,15,30.0725,30.0725
"1303",1199,1,2,15,14,27.428,30.1855
"1304",1199,1,30,14,15,30.1855,27.428
"1305",1199,1,20,15,14,27.428,30.1855
"1306",1199,1,19,15,13,24.7945,29.7425
"1307",1199,1,9,16,18,37.898,29.548
"1308",1199,1,27,18,14,23.258,37.69
"1309",1199,1,17,15,14,27.428,30.1855
"1310",1199,1,16,17,13,22.2405,34.4045
"1311",1199,1,6,15,28,65.452,-21.9925
"1312",1199,1,24,15,12,22.172,28.7435
"1313",1199,1,14,16,15,29.4035,32.728
"1314",1199,1,13,16,14,26.594,32.676
"1315",1199,1,3,15,14,27.428,30.1855
"1316",1199,1,21,16,13,23.7955,32.068
"1317",1199,1,11,16,13,23.7955,32.068
"1318",1199,1,10,18,10,10.81,30.602
"1319",1199,1,7,18,15,26.3975,38.072
"1320",1199,1,4,14,15,30.1855,27.428
"1321",1786,1,6,20,20,38.68,38.68
"1322",1786,1,28,18,20,42.26,31.642
"1323",1786,1,7,24,22,33.25,48.4039999999999
"1324",1786,1,5,18,20,42.26,31.642
"1325",1786,1,2,8,12,14.752,13.928
"1326",1786,1,13,16,16,32.224,32.224
"1327",1786,1,14,14,14,27.706,27.706
"1328",1786,1,16,16,22,49.378,17.5239999999999
"1329",1786,1,10,16,14,26.594,32.676
"1330",1786,1,19,20,18,31.642,42.26
"1331",1786,1,22,12,20,39.656,10.792
"1332",1786,1,23,14,14,27.706,27.706
"1333",1786,1,25,16,20,43.616,24.648
"1334",1786,1,26,12,16,30.904,21.008
"1335",1786,1,3,12,14,26.594,22.78
"1336",1786,1,29,14,20,42.748,17.698
"1337",1786,1,8,12,24,48.584,-8.32000000000004
"1338",1786,1,9,10,22,38.122,-5.17400000000008
"1339",1786,1,11,20,18,31.642,42.26
"1340",1786,1,12,22,20,32.8759999999999,45.762
"1341",1786,1,15,18,18,35.882,35.882
"1342",1786,1,17,12,20,39.656,10.792
"1343",1786,1,18,16,16,32.224,32.224
"1344",1786,1,20,22,20,32.8759999999999,45.762
"1345",1786,1,21,20,16,24.648,43.616
"1346",1786,1,24,18,18,35.882,35.882
"1347",1786,1,1,10,8,12.572,11.85
"1348",1786,1,27,14,14,27.706,27.706
"1349",1786,1,4,16,16,32.224,32.224
"1350",1786,1,30,16,14,26.594,32.676
"1351",1787,1,29,20,14,17.698,42.748
"1352",1787,1,28,20,18,31.642,42.26
"1353",1787,1,27,14,14,27.706,27.706
"1354",1787,1,6,20,20,38.68,38.68
"1355",1787,1,4,16,16,32.224,32.224
"1356",1787,1,7,22,24,48.4039999999999,33.25
"1357",1787,1,30,14,16,32.676,26.594
"1358",1787,1,5,20,18,31.642,42.26
"1359",1787,1,14,14,14,27.706,27.706
"1360",1787,1,15,18,18,35.882,35.882
"1361",1787,1,2,12,8,13.928,14.752
"1362",1787,1,13,16,16,32.224,32.224
"1363",1787,1,22,20,12,10.792,39.656
"1364",1787,1,23,14,14,27.706,27.706
"1365",1787,1,24,18,18,35.882,35.882
"1366",1787,1,1,8,10,11.85,12.572
"1367",1787,1,3,14,12,22.78,26.594
"1368",1787,1,11,18,20,42.26,31.642
"1369",1787,1,12,20,22,45.762,32.8759999999999
"1370",1787,1,8,24,12,-8.32000000000004,48.584
"1371",1787,1,10,14,16,32.676,26.594
"1372",1787,1,19,18,20,42.26,31.642
"1373",1787,1,20,20,22,45.762,32.8759999999999
"1374",1787,1,16,22,16,17.5239999999999,49.378
"1375",1787,1,17,20,12,10.792,39.656
"1376",1787,1,26,16,12,21.008,30.904
"1377",1787,1,18,16,16,32.224,32.224
"1378",1787,1,21,16,20,43.616,24.648
"1379",1787,1,25,20,16,24.648,43.616
"1380",1787,1,9,22,10,-5.17400000000008,38.122
"1381",1788,1,7,16,13.5,25.193375,32.4415
"1382",1788,1,29,14.1,13.8,27.20534,27.939035
"1383",1788,1,2,14.5,14,27.6365,28.944375
"1384",1788,1,6,14,17.5,36.432375,24.3005
"1385",1788,1,28,14,15.6,31.67848,26.99432
"1386",1788,1,1,12,18,35.258,17.012
"1387",1788,1,5,13.5,16,32.4415,25.193375
"1388",1788,1,27,12.5,14,27.0805,24.007375
"1389",1788,1,9,16,10,15.466,26.908
"1390",1788,1,30,13.8,9.1,15.866035,20.69834
"1391",1788,1,8,13,14.5,28.583875,25.0855
"1392",1788,1,4,16,19,40.7515,27.376
"1393",1788,1,16,12.5,14,27.0805,24.007375
"1394",1788,1,26,12.5,11,20.4505,22.247875
"1395",1788,1,3,16,17,35.0555,31.164
"1396",1788,1,14,14,25,55.5855,-5.93199999999996
"1397",1788,1,23,14,14,27.706,27.706
"1398",1788,1,25,14,10,17.898,23.258
"1399",1788,1,10,13.5,11.5,21.692125,24.939125
"1400",1788,1,13,15,23,51.6245,9.1525
"1401",1788,1,12,14,21,45.2935,14.084
"1402",1788,1,15,14.5,16,32.7715,27.997375
"1403",1788,1,17,14,9,15.4735,20.756
"1404",1788,1,19,14.5,10,17.4985,24.166375
"1405",1788,1,22,13.5,14,27.6365,26.470375
"1406",1788,1,21,12.5,14,27.0805,24.007375
"1407",1788,1,24,9.5,16,25.5615,14.087375
"1408",1788,1,11,15,19,40.7605,24.0605
"1409",1788,1,20,12,14,26.594,22.78
"1410",1788,1,18,9.5,12,18.6355,17.057375
"1411",1789,1,30,9.1,13.8,20.69834,15.866035
"1412",1789,1,6,17.5,14,24.3005,36.432375
"1413",1789,1,4,19,16,27.376,40.7515
"1414",1789,1,7,13.5,16,32.4415,25.193375
"1415",1789,1,5,16,13.5,25.193375,32.4415
"1416",1789,1,29,13.8,14.1,27.939035,27.20534
"1417",1789,1,2,14,14.5,28.944375,27.6365
"1418",1789,1,3,17,16,31.164,35.0555
"1419",1789,1,13,23,15,9.1525,51.6245
"1420",1789,1,28,15.6,14,26.99432,31.67848
"1421",1789,1,27,14,12.5,24.007375,27.0805
"1422",1789,1,26,11,12.5,22.247875,20.4505
"1423",1789,1,1,18,12,17.012,35.258
"1424",1789,1,8,14.5,13,25.0855,28.583875
"1425",1789,1,16,14,12.5,24.007375,27.0805
"1426",1789,1,9,10,16,26.908,15.466
"1427",1789,1,17,9,14,20.756,15.4735
"1428",1789,1,10,11.5,13.5,24.939125,21.692125
"1429",1789,1,14,25,14,-5.93199999999996,55.5855
"1430",1789,1,25,10,14,23.258,17.898
"1431",1789,1,24,16,9.5,14.087375,25.5615
"1432",1789,1,18,12,9.5,17.057375,18.6355
"1433",1789,1,22,14,13.5,26.470375,27.6365
"1434",1789,1,15,16,14.5,27.997375,32.7715
"1435",1789,1,12,21,14,14.084,45.2935
"1436",1789,1,21,14,12.5,24.007375,27.0805
"1437",1789,1,23,14,14,27.706,27.706
"1438",1789,1,20,14,12,22.78,26.594
"1439",1789,1,11,19,15,24.0605,40.7605
"1440",1789,1,19,10,14.5,24.166375,17.4985
"1441",1790,1,9,22,28,64.1079999999999,11.842
"1442",1790,1,7,20,26,60.058,14.596
"1443",1790,1,6,24,6,-32.734,22.004
"1444",1790,1,8,24,24,41.696,41.696
"1445",1790,1,30,10,12,19.652,18.106
"1446",1790,1,29,10,16,26.908,15.466
"1447",1790,1,10,22,8,-12.6520000000001,29.922
"1448",1790,1,4,20,28,67.272,2.12000000000002
"1449",1790,1,28,16,8,9.96800000000001,20.688
"1450",1790,1,3,22,28,64.1079999999999,11.842
"1451",1790,1,26,14,4,3.51600000000002,-0.0939999999999994
"1452",1790,1,5,16,16,32.224,32.224
"1453",1790,1,11,26,0,-73.604,-24.022
"1454",1790,1,1,3,14,-5.932,1.15750000000002
"1455",1790,1,12,10,2,2.28199999999999,-14.214
"1456",1790,1,17,26,16,-3.39600000000004,61.034
"1457",1790,1,2,18,26,61.658,5.57799999999996
"1458",1790,1,14,20,20,38.68,38.68
"1459",1790,1,27,10,16,26.908,15.466
"1460",1790,1,25,12,16,30.904,21.008
"1461",1790,1,13,14,28,63.42,-26.782
"1462",1790,1,22,20,12,10.792,39.656
"1463",1790,1,16,24,28,58.72,21.608
"1464",1790,1,15,22,22,40.6179999999999,40.6179999999999
"1465",1790,1,19,16,16,32.224,32.224
"1466",1790,1,18,18,18,35.882,35.882
"1467",1790,1,23,10,10,16.09,16.09
"1468",1790,1,21,20,14,17.698,42.748
"1469",1790,1,24,8,6,6.17800000000001,3.188
"1470",1790,1,20,14,12,22.78,26.594
"1471",1791,1,11,0,26,-24.022,-73.604
"1472",1791,1,12,2,10,-14.214,2.28199999999999
"1473",1791,1,7,26,20,14.596,60.058
"1474",1791,1,8,24,24,41.696,41.696
"1475",1791,1,4,28,20,2.12000000000002,67.272
"1476",1791,1,30,12,10,18.106,19.652
"1477",1791,1,6,6,24,22.004,-32.734
"1478",1791,1,14,20,20,38.68,38.68
"1479",1791,1,10,8,22,29.922,-12.6520000000001
"1480",1791,1,13,28,14,-26.782,63.42
"1481",1791,1,5,16,16,32.224,32.224
"1482",1791,1,29,16,10,15.466,26.908
"1483",1791,1,9,28,22,11.842,64.1079999999999
"1484",1791,1,15,22,22,40.6179999999999,40.6179999999999
"1485",1791,1,28,8,16,20.688,9.96800000000001
"1486",1791,1,27,16,10,15.466,26.908
"1487",1791,1,3,28,22,11.842,64.1079999999999
"1488",1791,1,19,16,16,32.224,32.224
"1489",1791,1,22,12,20,39.656,10.792
"1490",1791,1,16,28,24,21.608,58.72
"1491",1791,1,2,26,18,5.57799999999996,61.658
"1492",1791,1,26,4,14,-0.0939999999999994,3.51600000000002
"1493",1791,1,18,18,18,35.882,35.882
"1494",1791,1,23,10,10,16.09,16.09
"1495",1791,1,25,16,12,21.008,30.904
"1496",1791,1,17,16,26,61.034,-3.39600000000004
"1497",1791,1,1,14,3,1.15750000000002,-5.932
"1498",1791,1,20,12,14,26.594,22.78
"1499",1791,1,21,14,20,42.748,17.698
"1500",1791,1,24,6,8,3.188,6.17800000000001
"1501",1792,1,11,5,12.5,3.716875,7.48749999999997
"1502",1792,1,10,3,12.5,-6.908125,3.25449999999998
"1503",1792,1,6,16,10,15.466,26.908
"1504",1792,1,9,6,10,5.386,9.09799999999999
"1505",1792,1,12,5,10,1.32,7.37749999999999
"1506",1792,1,13,5,12,3.232,7.7435
"1507",1792,1,8,2,15,-11.8265,-3.448
"1508",1792,1,4,2,8,-15.092,0.682000000000007
"1509",1792,1,5,10,8,12.572,11.85
"1510",1792,1,30,4,16,1.576,-0.895999999999983
"1511",1792,1,14,10,11.5,18.757375,17.8105
"1512",1792,1,7,20,12,10.792,39.656
"1513",1792,1,28,4,15,0.735500000000004,1.58799999999999
"1514",1792,1,29,10,15,25.0775,16.96
"1515",1792,1,3,5,6,-2.372,-0.0264999999999986
"1516",1792,1,26,10,8,12.572,11.85
"1517",1792,1,15,14,12,22.78,26.594
"1518",1792,1,27,14,12.5,24.007375,27.0805
"1519",1792,1,2,4,20,5.048,-16.392
"1520",1792,1,1,2,20,-9.164,-23.078
"1521",1792,1,22,5,15,6.1825,4.12249999999999
"1522",1792,1,23,4,15,0.735500000000004,1.58799999999999
"1523",1792,1,16,8,14,17.698,13.06
"1524",1792,1,21,8,12,14.752,13.928
"1525",1792,1,17,8,12,14.752,13.928
"1526",1792,1,19,4,13,-0.9125,4.888
"1527",1792,1,24,8,12,14.752,13.928
"1528",1792,1,25,12,8,13.928,14.752
"1529",1792,1,20,8,11.5,14.022375,13.7975
"1530",1792,1,18,5,12,3.232,7.7435
"1531",1793,1,13,12,5,7.7435,3.232
"1532",1793,1,11,12.5,5,7.48749999999997,3.716875
"1533",1793,1,6,10,16,26.908,15.466
"1534",1793,1,7,12,20,39.656,10.792
"1535",1793,1,12,10,5,7.37749999999999,1.32
"1536",1793,1,14,11.5,10,17.8105,18.757375
"1537",1793,1,10,12.5,3,3.25449999999998,-6.908125
"1538",1793,1,15,12,14,26.594,22.78
"1539",1793,1,8,15,2,-3.448,-11.8265
"1540",1793,1,9,10,6,9.09799999999999,5.386
"1541",1793,1,30,16,4,-0.895999999999983,1.576
"1542",1793,1,29,15,10,16.96,25.0775
"1543",1793,1,4,8,2,0.682000000000007,-15.092
"1544",1793,1,16,14,8,13.06,17.698
"1545",1793,1,5,8,10,11.85,12.572
"1546",1793,1,28,15,4,1.58799999999999,0.735500000000004
"1547",1793,1,2,20,4,-16.392,5.048
"1548",1793,1,3,6,5,-0.0264999999999986,-2.372
"1549",1793,1,24,12,8,13.928,14.752
"1550",1793,1,17,12,8,13.928,14.752
"1551",1793,1,1,20,2,-23.078,-9.164
"1552",1793,1,26,8,10,11.85,12.572
"1553",1793,1,27,12.5,14,27.0805,24.007375
"1554",1793,1,23,15,4,1.58799999999999,0.735500000000004
"1555",1793,1,18,12,5,7.7435,3.232
"1556",1793,1,19,13,4,4.888,-0.9125
"1557",1793,1,22,15,5,4.12249999999999,6.1825
"1558",1793,1,25,8,12,14.752,13.928
"1559",1793,1,21,12,8,13.928,14.752
"1560",1793,1,20,11.5,8,13.7975,14.022375
"1561",1794,1,7,28,8.7,-51.982705,43.36798
"1562",1794,1,10,28,18,-7.55799999999998,68.212
"1563",1794,1,11,18,18.1,36.199855,35.72282
"1564",1794,1,30,14,13.8,27.21142,27.69488
"1565",1794,1,14,16,14.5,27.997375,32.7715
"1566",1794,1,6,28,15.2,-21.03328,65.79168
"1567",1794,1,8,28,14,-26.782,63.42
"1568",1794,1,13,13.7,12,22.85398,25.951295
"1569",1794,1,5,17.8,10.1,11.681435,30.51294
"1570",1794,1,29,14,14.2,28.20102,27.69488
"1571",1794,1,15,14.5,11.8,22.03882,27.417355
"1572",1794,1,9,28,13,-31.5605,60.832
"1573",1794,1,12,18,13.7,22.318295,37.46698
"1574",1794,1,28,14,14,27.706,27.706
"1575",1794,1,4,10.1,17.8,30.51294,11.681435
"1576",1794,1,3,14,10.1,18.141055,23.47762
"1577",1794,1,16,18,12,17.012,35.258
"1578",1794,1,22,13,9.6,17.37488,20.58142
"1579",1794,1,2,16.4,18,37.67272,30.81128
"1580",1794,1,26,13,12,22.832,24.4555
"1581",1794,1,18,18,16,29.548,37.898
"1582",1794,1,21,1,15.5,-18.770125,-7.36949999999999
"1583",1794,1,17,18,14.7,25.454495,38.01578
"1584",1794,1,25,13,11.5,21.689875,23.9125
"1585",1794,1,1,14,16.4,33.67528,26.10472
"1586",1794,1,27,14,12.3,23.516095,26.90258
"1587",1794,1,23,13,11.7,22.146395,24.14638
"1588",1794,1,24,13,14,27.428,25.2375
"1589",1794,1,19,18,15,26.3975,38.072
"1590",1794,1,20,18,15.2,27.02672,38.08168
"1591",1795,1,11,18.1,18,35.72282,36.199855
"1592",1795,1,7,8.7,28,43.36798,-51.982705
"1593",1795,1,10,18,28,68.212,-7.55799999999998
"1594",1795,1,8,14,28,63.42,-26.782
"1595",1795,1,13,12,13.7,25.951295,22.85398
"1596",1795,1,12,13.7,18,37.46698,22.318295
"1597",1795,1,16,12,18,35.258,17.012
"1598",1795,1,15,11.8,14.5,27.417355,22.03882
"1599",1795,1,9,13,28,60.832,-31.5605
"1600",1795,1,18,16,18,37.898,29.548
"1601",1795,1,6,15.2,28,65.79168,-21.03328
"1602",1795,1,4,17.8,10.1,11.681435,30.51294
"1603",1795,1,17,14.7,18,38.01578,25.454495
"1604",1795,1,29,14.2,14,27.69488,28.20102
"1605",1795,1,14,14.5,16,32.7715,27.997375
"1606",1795,1,19,15,18,38.072,26.3975
"1607",1795,1,30,13.8,14,27.69488,27.21142
"1608",1795,1,20,15.2,18,38.08168,27.02672
"1609",1795,1,26,12,13,24.4555,22.832
"1610",1795,1,5,10.1,17.8,30.51294,11.681435
"1611",1795,1,28,14,14,27.706,27.706
"1612",1795,1,3,10.1,14,23.47762,18.141055
"1613",1795,1,27,12.3,14,26.90258,23.516095
"1614",1795,1,21,15.5,1,-7.36949999999999,-18.770125
"1615",1795,1,2,18,16.4,30.81128,37.67272
"1616",1795,1,1,16.4,14,26.10472,33.67528
"1617",1795,1,23,11.7,13,24.14638,22.146395
"1618",1795,1,25,11.5,13,23.9125,21.689875
"1619",1795,1,24,14,13,25.2375,27.428
"1620",1795,1,22,9.6,13,20.58142,17.37488
"1621",1796,1,12,28,18,-7.55799999999998,68.212
"1622",1796,1,20,12,18,35.258,17.012
"1623",1796,1,11,10,18,30.602,10.81
"1624",1796,1,8,10,14,23.258,17.898
"1625",1796,1,10,12,18,35.258,17.012
"1626",1796,1,19,10,14,23.258,17.898
"1627",1796,1,16,16,12,21.008,30.904
"1628",1796,1,9,8,16,20.688,9.96800000000001
"1629",1796,1,13,18,18,35.882,35.882
"1630",1796,1,7,20,16,24.648,43.616
"1631",1796,1,6,18,18,35.882,35.882
"1632",1796,1,17,14,16,32.676,26.594
"1633",1796,1,21,10,14,23.258,17.898
"1634",1796,1,14,16,16,32.224,32.224
"1635",1796,1,22,14,16,32.676,26.594
"1636",1796,1,15,10,20,34.34,3.93000000000003
"1637",1796,1,23,14,18,37.69,23.258
"1638",1796,1,30,14,12,22.78,26.594
"1639",1796,1,5,28,10,-45.83,49.732
"1640",1796,1,4,20,22,45.762,32.8759999999999
"1641",1796,1,3,18,14,23.258,37.69
"1642",1796,1,18,18,12,17.012,35.258
"1643",1796,1,28,16,14,26.594,32.676
"1644",1796,1,29,12,14,26.594,22.78
"1645",1796,1,2,28,20,2.12000000000002,67.272
"1646",1796,1,26,16,12,21.008,30.904
"1647",1796,1,24,16,16,32.224,32.224
"1648",1796,1,27,14,14,27.706,27.706
"1649",1796,1,25,10,18,30.602,10.81
"1650",1796,1,1,18,18,35.882,35.882
"1651",1797,1,13,18,18,35.882,35.882
"1652",1797,1,11,18,10,10.81,30.602
"1653",1797,1,20,18,12,17.012,35.258
"1654",1797,1,7,16,20,43.616,24.648
"1655",1797,1,10,18,12,17.012,35.258
"1656",1797,1,9,16,8,9.96800000000001,20.688
"1657",1797,1,12,18,28,68.212,-7.55799999999998
"1658",1797,1,14,16,16,32.224,32.224
"1659",1797,1,16,12,16,30.904,21.008
"1660",1797,1,19,14,10,17.898,23.258
"1661",1797,1,18,12,18,35.258,17.012
"1662",1797,1,21,14,10,17.898,23.258
"1663",1797,1,6,18,18,35.882,35.882
"1664",1797,1,8,14,10,17.898,23.258
"1665",1797,1,17,16,14,26.594,32.676
"1666",1797,1,28,14,16,32.676,26.594
"1667",1797,1,5,10,28,49.732,-45.83
"1668",1797,1,15,20,10,3.93000000000003,34.34
"1669",1797,1,27,14,14,27.706,27.706
"1670",1797,1,23,18,14,23.258,37.69
"1671",1797,1,1,18,18,35.882,35.882
"1672",1797,1,22,16,14,26.594,32.676
"1673",1797,1,4,22,20,32.8759999999999,45.762
"1674",1797,1,26,12,16,30.904,21.008
"1675",1797,1,30,12,14,26.594,22.78
"1676",1797,1,3,14,18,37.69,23.258
"1677",1797,1,25,18,10,10.81,30.602
"1678",1797,1,29,14,12,22.78,26.594
"1679",1797,1,2,20,28,67.272,2.12000000000002
"1680",1797,1,24,16,16,32.224,32.224
"1681",1798,1,22,18.1,15,26.18882,38.340355
"1682",1798,1,6,24.5,12.9,-7.56399500000008,52.047245
"1683",1798,1,10,22.4,16,15.83232,50.53568
"1684",1798,1,13,10,11,17.8655,17.376
"1685",1798,1,5,11.5,14.5,27.000625,21.279625
"1686",1798,1,14,10.9,17.2,31.37074,15.605935
"1687",1798,1,15,16,14,26.594,32.676
"1688",1798,1,11,26.1,10,-30.78998,46.012655
"1689",1798,1,12,10.8,11.9,20.796935,19.72834
"1690",1798,1,21,20,14,17.698,42.748
"1691",1798,1,23,14,14,27.706,27.706
"1692",1798,1,19,12.8,9.9,18.066535,20.88374
"1693",1798,1,20,16,12,21.008,30.904
"1694",1798,1,28,12,10.6,19.36798,20.68832
"1695",1798,1,30,12.2,12.4,23.33616,23.03414
"1696",1798,1,7,13.4,13.8,27.13114,26.23226
"1697",1798,1,8,11.1,10.7,18.842765,19.129285
"1698",1798,1,9,0.9,13.9,-20.032775,-3.546175
"1699",1798,1,18,10.6,11.9,20.499275,19.3101
"1700",1798,1,29,12.1,17,33.23342,19.582755
"1701",1798,1,16,18,9.9,10.501055,30.31082
"1702",1798,1,17,18.3,10,9.91977999999996,31.159895
"1703",1798,1,26,13.8,14.5,28.916755,27.12542
"1704",1798,1,1,10,2,2.28199999999999,-14.214
"1705",1798,1,24,14,12.9,24.991255,27.36962
"1706",1798,1,27,10.5,12,20.5295,19.157375
"1707",1798,1,25,13.9,13,25.25122,27.197155
"1708",1798,1,4,5,6.5,-1.920125,1.3855
"1709",1798,1,3,4,6,-6.334,-1.076
"1710",1798,1,2,3,4,-11.972,-8.4925
"1711",1799,1,1,2,10,-14.214,2.28199999999999
"1712",1799,1,27,12,10.5,19.157375,20.5295
"1713",1799,1,4,6.5,5,1.3855,-1.920125
"1714",1799,1,30,12.4,12.2,23.03414,23.33616
"1715",1799,1,7,13.8,13.4,26.23226,27.13114
"1716",1799,1,10,16,22.4,50.53568,15.83232
"1717",1799,1,11,10,26.1,46.012655,-30.78998
"1718",1799,1,13,11,10,17.376,17.8655
"1719",1799,1,14,17.2,10.9,15.605935,31.37074
"1720",1799,1,16,9.9,18,30.31082,10.501055
"1721",1799,1,19,9.9,12.8,20.88374,18.066535
"1722",1799,1,20,12,16,30.904,21.008
"1723",1799,1,22,15,18.1,38.340355,26.18882
"1724",1799,1,23,14,14,27.706,27.706
"1725",1799,1,2,4,3,-8.4925,-11.972
"1726",1799,1,28,10.6,12,20.68832,19.36798
"1727",1799,1,5,14.5,11.5,21.279625,27.000625
"1728",1799,1,6,12.9,24.5,52.047245,-7.56399500000008
"1729",1799,1,8,10.7,11.1,19.129285,18.842765
"1730",1799,1,9,13.9,0.9,-3.546175,-20.032775
"1731",1799,1,12,11.9,10.8,19.72834,20.796935
"1732",1799,1,21,14,20,42.748,17.698
"1733",1799,1,15,14,16,32.676,26.594
"1734",1799,1,17,10,18.3,31.159895,9.91977999999996
