,Session,Crosssect,Comp,Pair,Period,Subject,Groupe,ID,Inv,OtherInv,Payoff,OtherPayoff
1747,7,686,1,693,9,14,7,2,14,12,22.78,26.594
1748,7,687,1,693,9,13,7,1,12,14,26.594,22.78
1749,7,688,1,694,9,12,6,2,14,0,-5.852,-26.782
1750,7,689,1,694,9,11,6,1,0,14,-26.782,-5.852
1751,7,690,1,695,9,10,5,2,18,14,23.258,37.69
1752,7,691,1,695,9,9,5,1,14,18,37.69,23.258
1753,7,692,1,696,9,8,4,2,26,26,41.914,41.914
1754,7,693,1,696,9,7,4,1,26,26,41.914,41.914
1755,7,694,1,697,9,6,3,2,18.5,15,25.2985,39.414875
1756,7,695,1,697,9,5,3,1,15,18.5,39.414875,25.2985
1757,7,696,1,698,9,4,2,2,1,2,-22.432,-17.8185
1758,7,697,1,698,9,3,2,1,2,1,-17.8185,-22.432
1759,7,698,1,699,9,2,1,2,13,16,32.068,23.7955
1760,7,699,1,699,9,1,1,1,16,13,23.7955,32.068
1761,8,786,0,793,9,14,7,2,16,16,32.224,32.224
1762,8,787,0,793,9,13,7,1,16,16,32.224,32.224
1763,8,788,0,794,9,12,6,2,10,10,16.09,16.09
1764,8,789,0,794,9,11,6,1,10,10,16.09,16.09
1765,8,790,0,795,9,10,5,2,15.7,10,18.26821479,30.99949249
1766,8,791,0,795,9,9,5,1,10,15.7,30.99949249,18.26821479
1767,8,792,0,796,9,8,4,2,5,15,24.01714886,7.640366617
1768,8,793,0,796,9,7,4,1,15,5,7.640366617,24.01714886
1769,8,794,0,797,9,6,3,2,22,14,22.47351785,48.95609206
1770,8,795,0,797,9,5,3,1,14,22,48.95609206,22.47351785
1771,8,796,0,798,9,4,2,2,16,9.6,17.36146407,31.58932627
1772,8,797,0,798,9,3,2,1,9.6,16,31.58932627,17.36146407
1773,8,798,0,799,9,2,1,2,20,18,33.85864809,40.89745253
1774,8,799,0,799,9,1,1,1,18,20,40.89745253,33.85864809
1775,11,1086,0,1093,9,14,7,2,4.9,1.2,-12.65103572,-11.96812991
1776,11,1087,0,1093,9,13,7,1,1.2,4.9,-11.96812991,-12.65103572
1777,11,1088,0,1094,9,12,6,2,5,20,39.36817492,6.962484909
1778,11,1089,0,1094,9,11,6,1,20,5,6.962484909,39.36817492
1779,11,1090,0,1095,9,10,5,2,26,12,12.24064964,61.51228071
1780,11,1091,0,1095,9,9,5,1,12,26,61.51228071,12.24064964
1781,11,1092,0,1096,9,8,4,2,6,0.2,-12.68612407,-11.55498973
1782,11,1093,0,1096,9,7,4,1,0.2,6,-11.55498973,-12.68612407
1783,11,1094,0,1097,9,6,3,2,18,22,46.09516656,31.18123591
1784,11,1095,0,1097,9,5,3,1,22,18,31.18123591,46.09516656
1785,11,1096,0,1098,9,4,2,2,8,12,19.32355769,12.77284479
1786,11,1097,0,1098,9,3,2,1,12,8,12.77284479,19.32355769
1787,11,1098,0,1099,9,2,1,2,24,14,19.53024664,54.72426884
1788,11,1099,0,1099,9,1,1,1,14,24,54.72426884,19.53024664
1789,12,1188,1,1194,9,12,6,2,8,14,17.698,13.06
1790,12,1189,1,1194,9,11,6,1,14,8,13.06,17.698
1791,12,1190,1,1195,9,10,5,2,25,25,41.9125,41.9125
1792,12,1191,1,1195,9,9,5,1,25,25,41.9125,41.9125
1793,12,1192,1,1196,9,8,4,2,18.5,26.5,63.142125,4.794125
1794,12,1193,1,1196,9,7,4,1,26.5,18.5,4.794125,63.142125
1795,12,1194,1,1197,9,6,3,2,16,16.3,33.072295,31.96438
1796,12,1195,1,1197,9,5,3,1,16.3,16,31.96438,33.072295
1797,12,1196,1,1198,9,4,2,2,20,10.4,5.29888,35.58112
1798,12,1197,1,1198,9,3,2,1,10.4,20,35.58112,5.29888
1799,12,1198,1,1199,9,2,1,2,18,16,29.548,37.898
1800,12,1199,1,1199,9,1,1,1,16,18,37.898,29.548
1801,16,1590,0,1595,9,10,5,2,15,10,18.2868661,29.08876277
1802,16,1591,0,1595,9,9,5,1,10,15,29.08876277,18.2868661
1803,16,1592,0,1596,9,8,4,2,28,10,4.867455106,68.21669505
1804,16,1593,0,1596,9,7,4,1,10,28,68.21669505,4.867455106
1805,16,1594,0,1597,9,6,3,2,2,13,12.899396,0.634647733
1806,16,1595,0,1597,9,5,3,1,13,2,0.634647733,12.899396
1807,16,1596,0,1598,9,4,2,2,8.5,20,42.4983415,13.44623522
1808,16,1597,0,1598,9,3,2,1,20,8.5,13.44623522,42.4983415
1809,16,1598,0,1599,9,2,1,2,2.3,9.2,2.438751678,-2.729944057
1810,16,1599,0,1599,9,1,1,1,9.2,2.3,-2.729944057,2.438751678
1811,18,1786,1,1793,9,14,7,2,10,22,38.122,-5.174
1812,18,1787,1,1793,9,13,7,1,22,10,-5.174,38.122
1813,18,1788,1,1794,9,12,6,2,16,10,15.466,26.908
1814,18,1789,1,1794,9,11,6,1,10,16,26.908,15.466
1815,18,1790,1,1795,9,10,5,2,22,28,64.108,11.842
1816,18,1791,1,1795,9,9,5,1,28,22,11.842,64.108
1817,18,1792,1,1796,9,8,4,2,6,10,5.386,9.098
1818,18,1793,1,1796,9,7,4,1,10,6,9.098,5.386
1819,18,1794,1,1797,9,6,3,2,28,13,-31.5605,60.832
1820,18,1795,1,1797,9,5,3,1,13,28,60.832,-31.5605
1821,18,1796,1,1798,9,4,2,2,8,16,20.688,9.968
1822,18,1797,1,1798,9,3,2,1,16,8,9.968,20.688
1823,18,1798,1,1799,9,2,1,2,0.9,13.9,-20.032775,-3.546175
1824,18,1799,1,1799,9,1,1,1,13.9,0.9,-3.546175,-20.032775
1825,22,2190,0,2195,9,10,5,2,8.3,6.1,4.741877594,7.056834155
1826,22,2191,0,2195,9,9,5,1,6.1,8.3,7.056834155,4.741877594
1827,22,2192,0,2196,9,8,4,2,12,13,24.83070224,22.67032291
1828,22,2193,0,2196,9,7,4,1,13,12,22.67032291,24.83070224
1829,22,2194,0,2197,9,6,3,2,3,0.1,-19.59291451,-19.96716394
1830,22,2195,0,2197,9,5,3,1,0.1,3,-19.96716394,-19.59291451
1831,22,2196,0,2198,9,4,2,2,17,20,41.76090619,31.5163202
1832,22,2197,0,2198,9,3,2,1,20,17,31.5163202,41.76090619
1833,22,2198,0,2199,9,2,1,2,18,10,17.64280495,37.43480495
1834,22,2199,0,2199,9,1,1,1,10,18,37.43480495,17.64280495
1835,23,2292,0,2296,9,8,4,2,10,16.5,33.21052281,18.14878998
1836,23,2293,0,2296,9,7,4,1,16.5,10,18.14878998,33.21052281
1837,23,2294,0,2297,9,6,3,2,4,1,-15.08974915,-14.88102446
1838,23,2295,0,2297,9,5,3,1,1,4,-14.88102446,-15.08974915
1839,23,2296,0,2298,9,4,2,2,16,10,18.23569412,31.82521146
1840,23,2297,0,2298,9,3,2,1,10,16,31.82521146,18.23569412
1841,23,2298,0,2299,9,2,1,2,10,4,1.995142107,8.057763466
1842,23,2299,0,2299,9,1,1,1,4,10,8.057763466,1.995142107
1843,24,2386,1,2393,9,14,7,2,16,15,29.4035,32.728
1844,24,2387,1,2393,9,13,7,1,15,16,32.728,29.4035
1845,24,2388,1,2394,9,12,6,2,16,15,29.4035,32.728
1846,24,2389,1,2394,9,11,6,1,15,16,32.728,29.4035
1847,24,2390,1,2395,9,10,5,2,12,10,18.106,19.652
1848,24,2391,1,2395,9,9,5,1,10,12,19.652,18.106
1849,24,2392,1,2396,9,8,4,2,15,20,43.46,21.1675
1850,24,2393,1,2396,9,7,4,1,20,15,21.1675,43.46
1851,24,2394,1,2397,9,6,3,2,18,19.9,41.940055,31.90682
1852,24,2395,1,2397,9,5,3,1,19.9,18,31.90682,41.940055
1853,24,2396,1,2398,9,4,2,2,14,20,42.748,17.698
1854,24,2397,1,2398,9,3,2,1,20,14,17.698,42.748
1855,24,2398,1,2399,9,2,1,2,26,8.9,-34.898345,40.85722
1856,24,2399,1,2399,9,1,1,1,8.9,26,40.85722,-34.898345
1857,25,2484,1,2492,9,16,8,2,17,17,34.1605,34.1605
1858,25,2485,1,2492,9,15,8,1,17,17,34.1605,34.1605
1859,25,2486,1,2493,9,14,7,2,16,15,29.4035,32.728
1860,25,2487,1,2493,9,13,7,1,15,16,32.728,29.4035
1861,25,2488,1,2494,9,12,6,2,16,19.9,43.329055,24.94582
1862,25,2489,1,2494,9,11,6,1,19.9,16,24.94582,43.329055
1863,25,2490,1,2495,9,10,5,2,16,18,37.898,29.548
1864,25,2491,1,2495,9,9,5,1,18,16,29.548,37.898
1865,25,2492,1,2496,9,8,4,2,20,23,49.3195,29.14
1866,25,2493,1,2496,9,7,4,1,23,20,29.14,49.3195
1867,25,2494,1,2497,9,6,3,2,20,20,38.68,38.68
1868,25,2495,1,2497,9,5,3,1,20,20,38.68,38.68
1869,25,2496,1,2498,9,4,2,2,28,18,-7.558,68.212
1870,25,2497,1,2498,9,3,2,1,18,28,68.212,-7.558
1871,25,2498,1,2499,9,2,1,2,16.5,18,37.6025,31.127375
1872,25,2499,1,2499,9,1,1,1,18,16.5,31.127375,37.6025
1873,26,2590,0,2595,9,10,5,2,10,18.1,37.72006899,17.59599141
1874,26,2591,0,2595,9,9,5,1,18.1,10,17.59599141,37.72006899
1875,26,2592,0,2596,9,8,4,2,4,10,8.057763466,1.995142107
1876,26,2593,0,2596,9,7,4,1,10,4,1.995142107,8.057763466
1877,26,2594,0,2597,9,6,3,2,8,0,-9.483977293,-6.418412799
1878,26,2595,0,2597,9,5,3,1,0,8,-6.418412799,-9.483977293
1879,26,2596,0,2598,9,4,2,2,16,16,32.224,32.224
1880,26,2597,0,2598,9,3,2,1,16,16,32.224,32.224
1881,26,2598,0,2599,9,2,1,2,5,20,39.36817492,6.962484909
1882,26,2599,0,2599,9,1,1,1,20,5,6.962484909,39.36817492
1883,27,2686,1,2693,9,14,7,2,16,20,43.616,24.648
1884,27,2687,1,2693,9,13,7,1,20,16,24.648,43.616
1885,27,2688,1,2694,9,12,6,2,16,18.5,39.323375,28.5315
1886,27,2689,1,2694,9,11,6,1,18.5,16,28.5315,39.323375
1887,27,2690,1,2695,9,10,5,2,8,18,23.722,4.652
1888,27,2691,1,2695,9,9,5,1,18,8,4.652,23.722
1889,27,2692,1,2696,9,8,4,2,20,10,3.93,34.34
1890,27,2693,1,2696,9,7,4,1,10,20,34.34,3.93
1891,27,2694,1,2697,9,6,3,2,13,14,27.428,25.2375
1892,27,2695,1,2697,9,5,3,1,14,13,25.2375,27.428
1893,27,2696,1,2698,9,4,2,2,14,20,42.748,17.698
1894,27,2697,1,2698,9,3,2,1,20,14,17.698,42.748
1895,27,2698,1,2699,9,2,1,2,6.7,13,11.62738,10.865395
1896,27,2699,1,2699,9,1,1,1,13,6.7,10.865395,11.62738
1897,28,2778,0,2789,9,22,11,2,11,14,26.9701822,20.4890442
1898,28,2779,0,2789,9,21,11,1,14,11,20.4890442,26.9701822
1899,28,2780,0,2790,9,20,10,2,13,15,30.16955031,25.22155031
1900,28,2781,0,2790,9,19,10,1,15,13,25.22155031,30.16955031
1901,28,2782,0,2791,9,18,9,2,14,14,27.706,27.706
1902,28,2783,0,2791,9,17,9,1,14,14,27.706,27.706
1903,28,2784,0,2792,9,16,8,2,10.5,25.5,60.12161823,10.4667916
1904,28,2785,0,2792,9,15,8,1,25.5,10.5,10.4667916,60.12161823
1905,28,2786,0,2793,9,14,7,2,19.5,11.8,20.48745719,42.19362423
1906,28,2787,0,2793,9,13,7,1,11.8,19.5,42.19362423,20.48745719
1907,28,2788,0,2794,9,12,6,2,15,3,3.700724461,20.84389783
1908,28,2789,0,2794,9,11,6,1,3,15,20.84389783,3.700724461
1909,28,2790,0,2795,9,10,5,2,11,4.6,4.359251176,11.89653916
1910,28,2791,0,2795,9,9,5,1,4.6,11,11.89653916,4.359251176
1911,28,2792,0,2796,9,8,4,2,12,18,38.02769412,21.92921146
1912,28,2793,0,2796,9,7,4,1,18,12,21.92921146,38.02769412
1913,28,2794,0,2797,9,6,3,2,14,14,27.706,27.706
1914,28,2795,0,2797,9,5,3,1,14,14,27.706,27.706
1915,28,2796,0,2798,9,4,2,2,10,18,37.43480495,17.64280495
1916,28,2797,0,2798,9,3,2,1,18,10,17.64280495,37.43480495
1917,28,2798,0,2799,9,2,1,2,15.5,20,42.74949594,28.08826345
1918,28,2799,0,2799,9,1,1,1,20,15.5,28.08826345,42.74949594
1919,29,2892,0,2896,9,8,4,2,14,0,-2.464593081,11.68152342
1920,29,2893,0,2896,9,7,4,1,0,14,11.68152342,-2.464593081
1921,29,2894,0,2897,9,6,3,2,26,12,12.24064964,61.51228071
1922,29,2895,0,2897,9,5,3,1,12,26,61.51228071,12.24064964
1923,29,2896,0,2898,9,4,2,2,12,0,-4.15032755,5.465949842
1924,29,2897,0,2898,9,3,2,1,0,12,5.465949842,-4.15032755
1925,29,2898,0,2899,9,2,1,2,16,12,22.71620124,32.61220124
1926,29,2899,0,2899,9,1,1,1,12,16,32.61220124,22.71620124
1927,2,182,1,191,10,18,9,2,10,8,12.572,11.85
1928,2,183,1,191,10,17,9,1,8,10,11.85,12.572
1929,2,184,1,192,10,16,8,2,16,20,43.616,24.648
1930,2,185,1,192,10,15,8,1,20,16,24.648,43.616
1931,2,186,1,193,10,14,7,2,20,22,45.762,32.876
1932,2,187,1,193,10,13,7,1,22,20,32.876,45.762
1933,2,188,1,194,10,12,6,2,20,14,17.698,42.748
1934,2,189,1,194,10,11,6,1,14,20,42.748,17.698
1935,2,190,1,195,10,10,5,2,18,18,35.882,35.882
1936,2,191,1,195,10,9,5,1,18,18,35.882,35.882
1937,2,192,1,196,10,8,4,2,16,10,15.466,26.908
1938,2,193,1,196,10,7,4,1,10,16,26.908,15.466
1939,2,194,1,197,10,6,3,2,18,28,68.212,-7.558
1940,2,195,1,197,10,5,3,1,28,18,-7.558,68.212
1941,2,196,1,198,10,4,2,2,16,10,15.466,26.908
1942,2,197,1,198,10,3,2,1,10,16,26.908,15.466
1943,2,198,1,199,10,2,1,2,13,6,9.308,8.7655
1944,2,199,1,199,10,1,1,1,6,13,8.7655,9.308
1945,5,484,0,492,10,16,8,2,24,10,11.93977585,55.35715449
1946,5,485,0,492,10,15,8,1,10,24,55.35715449,11.93977585
1947,5,486,0,493,10,14,7,2,18,2,2.319794018,28.52264561
1948,5,487,0,493,10,13,7,1,2,18,28.52264561,2.319794018
1949,5,488,0,494,10,12,6,2,22,12,18.39305108,49.4054644
1950,5,489,0,494,10,11,6,1,12,22,49.4054644,18.39305108
1951,5,490,0,495,10,10,5,2,12,14,27.37896987,22.84913075
1952,5,491,0,495,10,9,5,1,14,12,22.84913075,27.37896987
1953,5,492,0,496,10,8,4,2,0,4,-17.57372941,-17.43386811
1954,5,493,0,496,10,7,4,1,4,0,-17.43386811,-17.57372941
1955,5,494,0,497,10,6,3,2,18,0,-1.055304949,24.65945511
1956,5,495,0,497,10,5,3,1,0,18,24.65945511,-1.055304949
1957,5,496,0,498,10,4,2,2,11,0.2,-4.84122404,2.910198096
1958,5,497,0,498,10,3,2,1,0.2,11,2.910198096,-4.84122404
1959,5,498,0,499,10,2,1,2,24,22,36.89832632,45.6097743
1960,5,499,0,499,10,1,1,1,22,24,45.6097743,36.89832632
1961,7,686,1,693,10,14,7,2,12,16,30.904,21.008
1962,7,687,1,693,10,13,7,1,16,12,21.008,30.904
1963,7,688,1,694,10,12,6,2,10,0,-1.06,-27.35
1964,7,689,1,694,10,11,6,1,0,10,-27.35,-1.06
1965,7,690,1,695,10,10,5,2,10,18,30.602,10.81
1966,7,691,1,695,10,9,5,1,18,10,10.81,30.602
1967,7,692,1,696,10,8,4,2,26,26,41.914,41.914
1968,7,693,1,696,10,7,4,1,26,26,41.914,41.914
1969,7,694,1,697,10,6,3,2,11.5,15,28.0355,20.864875
1970,7,695,1,697,10,5,3,1,15,11.5,20.864875,28.0355
1971,7,696,1,698,10,4,2,2,1,1,-22.6235,-22.6235
1972,7,697,1,698,10,3,2,1,1,1,-22.6235,-22.6235
1973,7,698,1,699,10,2,1,2,14,15,30.1855,27.428
1974,7,699,1,699,10,1,1,1,15,14,27.428,30.1855
1975,8,786,0,793,10,14,7,2,14,17,35.3330442,26.9701822
1976,8,787,0,793,10,13,7,1,17,14,26.9701822,35.3330442
1977,8,788,0,794,10,12,6,2,2,10,4.072230751,-2.338620844
1978,8,789,0,794,10,11,6,1,10,2,-2.338620844,4.072230751
1979,8,790,0,795,10,10,5,2,22,10.6,15.64516994,49.33085918
1980,8,791,0,795,10,9,5,1,10.6,22,49.33085918,15.64516994
1981,8,792,0,796,10,8,4,2,20,10,16.39585552,43.22665996
1982,8,793,0,796,10,7,4,1,10,20,43.22665996,16.39585552
1983,8,794,0,797,10,6,3,2,14,18,37.96652301,26.39787946
1984,8,795,0,797,10,5,3,1,18,14,26.39787946,37.96652301
1985,8,796,0,798,10,4,2,2,14,18.2,38.49868662,26.26379711
1986,8,797,0,798,10,3,2,1,18.2,14,26.26379711,38.49868662
1987,8,798,0,799,10,2,1,2,22,20,35.8084872,43.68361342
1988,8,799,0,799,10,1,1,1,20,22,43.68361342,35.8084872
1989,11,1086,0,1093,10,14,7,2,12,2.2,0.21283774,10.32001813
1990,11,1087,0,1093,10,13,7,1,2.2,12,10.32001813,0.21283774
1991,11,1088,0,1094,10,12,6,2,6,16,28.28905108,9.821464398
1992,11,1089,0,1094,10,11,6,1,16,6,9.821464398,28.28905108
1993,11,1090,0,1095,10,10,5,2,12,10,17.45929164,21.15280898
1994,11,1091,0,1095,10,9,5,1,10,12,21.15280898,17.45929164
1995,11,1092,0,1096,10,8,4,2,0.1,0.8,-25.68091284,-25.42958483
1996,11,1093,0,1096,10,7,4,1,0.8,0.1,-25.42958483,-25.68091284
1997,11,1094,0,1097,10,6,3,2,8,12,19.32355769,12.77284479
1998,11,1095,0,1097,10,5,3,1,12,8,12.77284479,19.32355769
1999,11,1096,0,1098,10,4,2,2,4,5,-5.257619531,-5.745355314
2000,11,1097,0,1098,10,3,2,1,5,4,-5.745355314,-5.257619531
2001,11,1098,0,1099,10,2,1,2,20,0,-1.331751285,31.42181321
2002,11,1099,0,1099,10,1,1,1,0,20,31.42181321,-1.331751285
2003,12,1188,1,1194,10,12,6,2,8,12,14.752,13.928
2004,12,1189,1,1194,10,11,6,1,12,8,13.928,14.752
2005,12,1190,1,1195,10,10,5,2,25,25,41.9125,41.9125
2006,12,1191,1,1195,10,9,5,1,25,25,41.9125,41.9125
2007,12,1192,1,1196,10,8,4,2,26,26.5,44.208375,39.4985
2008,12,1193,1,1196,10,7,4,1,26.5,26,39.4985,44.208375
2009,12,1194,1,1197,10,6,3,2,18,19,39.0655,34.04
2010,12,1195,1,1197,10,5,3,1,19,18,34.04,39.0655
2011,12,1196,1,1198,10,4,2,2,18,10.2,11.42822,31.16768
2012,12,1197,1,1198,10,3,2,1,10.2,18,31.16768,11.42822
2013,12,1198,1,1199,10,2,1,2,10,18,30.602,10.81
2014,12,1199,1,1199,10,1,1,1,18,10,10.81,30.602
2015,16,1590,0,1595,10,10,5,2,16,7,11.85667376,29.41836378
2016,16,1591,0,1595,10,9,5,1,7,16,29.41836378,11.85667376
2017,16,1592,0,1596,10,8,4,2,10.5,28,68.18360972,5.679343941
2018,16,1593,0,1596,10,7,4,1,28,10.5,5.679343941,68.18360972
2019,16,1594,0,1597,10,6,3,2,2,12,9.911442206,-0.192926726
2020,16,1595,0,1597,10,5,3,1,12,2,-0.192926726,9.911442206
2021,16,1596,0,1598,10,4,2,2,18,20,40.89745253,33.85864809
2022,16,1597,0,1598,10,3,2,1,20,18,33.85864809,40.89745253
2023,16,1598,0,1599,10,2,1,2,1.5,7,-5.516213934,-7.911275133
2024,16,1599,0,1599,10,1,1,1,7,1.5,-7.911275133,-5.516213934
2025,18,1786,1,1793,10,14,7,2,16,14,26.594,32.676
2026,18,1787,1,1793,10,13,7,1,14,16,32.676,26.594
2027,18,1788,1,1794,10,12,6,2,13.5,11.5,21.692125,24.939125
2028,18,1789,1,1794,10,11,6,1,11.5,13.5,24.939125,21.692125
2029,18,1790,1,1795,10,10,5,2,22,8,-12.652,29.922
2030,18,1791,1,1795,10,9,5,1,8,22,29.922,-12.652
2031,18,1792,1,1796,10,8,4,2,3,12.5,-6.908125,3.2545
2032,18,1793,1,1796,10,7,4,1,12.5,3,3.2545,-6.908125
2033,18,1794,1,1797,10,6,3,2,28,18,-7.558,68.212
2034,18,1795,1,1797,10,5,3,1,18,28,68.212,-7.558
2035,18,1796,1,1798,10,4,2,2,12,18,35.258,17.012
2036,18,1797,1,1798,10,3,2,1,18,12,17.012,35.258
2037,18,1798,1,1799,10,2,1,2,22.4,16,15.83232,50.53568
2038,18,1799,1,1799,10,1,1,1,16,22.4,50.53568,15.83232
2039,22,2190,0,2195,10,10,5,2,16.3,6.6,11.0393808,29.86557602
2040,22,2191,0,2195,10,9,5,1,6.6,16.3,29.86557602,11.0393808
2041,22,2192,0,2196,10,8,4,2,14,10,18.17452301,26.39787946
2042,22,2193,0,2196,10,7,4,1,10,14,26.39787946,18.17452301
2043,22,2194,0,2197,10,6,3,2,1,3,-17.50741502,-17.43748436
2044,22,2195,0,2197,10,5,3,1,3,1,-17.43748436,-17.50741502
2045,22,2196,0,2198,10,4,2,2,2,22,41.84142208,0.724639838
2046,22,2197,0,2198,10,3,2,1,22,2,0.724639838,41.84142208
2047,22,2198,0,2199,10,2,1,2,12,12,22.328,22.328
2048,22,2199,0,2199,10,1,1,1,12,12,22.328,22.328
2049,23,2292,0,2296,10,8,4,2,10,14.7,28.27671341,18.27033226
2050,23,2293,0,2296,10,7,4,1,14.7,10,18.27033226,28.27671341
2051,23,2294,0,2297,10,6,3,2,2,1,-19.94873465,-20.0882402
2052,23,2295,0,2297,10,5,3,1,1,2,-20.0882402,-19.94873465
2053,23,2296,0,2298,10,4,2,2,16,20,42.46084479,29.21955769
2054,23,2297,0,2298,10,3,2,1,20,16,29.21955769,42.46084479
2055,23,2298,0,2299,10,2,1,2,22,1,-0.791591715,40.18568498
2056,23,2299,0,2299,10,1,1,1,1,22,40.18568498,-0.791591715
2057,24,2386,1,2393,10,14,7,2,18,18,35.882,35.882
2058,24,2387,1,2393,10,13,7,1,18,18,35.882,35.882
2059,24,2388,1,2394,10,12,6,2,16,20,43.616,24.648
2060,24,2389,1,2394,10,11,6,1,20,16,24.648,43.616
2061,24,2390,1,2395,10,10,5,2,11.9,11,20.14702,21.072355
2062,24,2391,1,2395,10,9,5,1,11,11.9,21.072355,20.14702
2063,24,2392,1,2396,10,8,4,2,18,27,64.9295,-0.712
2064,24,2393,1,2396,10,7,4,1,27,18,-0.712,64.9295
2065,24,2394,1,2397,10,6,3,2,28,17.9,-8.040745,68.20062
2066,24,2395,1,2397,10,5,3,1,17.9,28,68.20062,-8.040745
2067,24,2396,1,2398,10,4,2,2,28,14,-26.782,63.42
2068,24,2397,1,2398,10,3,2,1,14,28,63.42,-26.782
2069,24,2398,1,2399,10,2,1,2,14,14,27.706,27.706
2070,24,2399,1,2399,10,1,1,1,14,14,27.706,27.706
2071,25,2484,1,2492,10,16,8,2,17,17,34.1605,34.1605
2072,25,2485,1,2492,10,15,8,1,17,17,34.1605,34.1605
2073,25,2486,1,2493,10,14,7,2,17,15.5,29.669875,35.2945
2074,25,2487,1,2493,10,13,7,1,15.5,17,35.2945,29.669875
2075,25,2488,1,2494,10,12,6,2,25.5,18.2,9.39782,59.949955
2076,25,2489,1,2494,10,11,6,1,18.2,25.5,59.949955,9.39782
2077,25,2490,1,2495,10,10,5,2,16,15,29.4035,32.728
2078,25,2491,1,2495,10,9,5,1,15,16,32.728,29.4035
2079,25,2492,1,2496,10,8,4,2,22,20,32.876,45.762
2080,25,2493,1,2496,10,7,4,1,20,22,45.762,32.876
2081,25,2494,1,2497,10,6,3,2,20,15,21.1675,43.46
2082,25,2495,1,2497,10,5,3,1,15,20,43.46,21.1675
2083,25,2496,1,2498,10,4,2,2,16,28,66.928,-17.192
2084,25,2497,1,2498,10,3,2,1,28,16,-17.192,66.928
2085,25,2498,1,2499,10,2,1,2,18.5,17,31.7755,38.675875
2086,25,2499,1,2499,10,1,1,1,17,18.5,38.675875,31.7755
2087,26,2590,0,2595,10,10,5,2,12.5,10,17.69941763,22.44698958
2088,26,2591,0,2595,10,9,5,1,10,12.5,22.44698958,17.69941763
2089,26,2592,0,2596,10,8,4,2,14,7,11.50435173,23.69988086
2090,26,2593,0,2596,10,7,4,1,7,14,23.69988086,11.50435173
2091,26,2594,0,2597,10,6,3,2,20,18,33.85864809,40.89745253
2092,26,2595,0,2597,10,5,3,1,18,20,40.89745253,33.85864809
2093,26,2596,0,2598,10,4,2,2,18,18,35.882,35.882
2094,26,2597,0,2598,10,3,2,1,18,18,35.882,35.882
2095,26,2598,0,2599,10,2,1,2,18,6,9.616776472,34.28684582
2096,26,2599,0,2599,10,1,1,1,6,18,34.28684582,9.616776472
2097,27,2686,1,2693,10,14,7,2,18,12,17.012,35.258
2098,27,2687,1,2693,10,13,7,1,12,18,35.258,17.012
2099,27,2688,1,2694,10,12,6,2,18,24.7,57.421495,12.92378
2100,27,2689,1,2694,10,11,6,1,24.7,18,12.92378,57.421495
2101,27,2690,1,2695,10,10,5,2,12,18,35.258,17.012
2102,27,2691,1,2695,10,9,5,1,18,12,17.012,35.258
2103,27,2692,1,2696,10,8,4,2,22,19,29.0215,47.5
2104,27,2693,1,2696,10,7,4,1,19,22,47.5,29.0215
2105,27,2694,1,2697,10,6,3,2,16,14,26.594,32.676
2106,27,2695,1,2697,10,5,3,1,14,16,32.676,26.594
2107,27,2696,1,2698,10,4,2,2,20,22,45.762,32.876
2108,27,2697,1,2698,10,3,2,1,22,20,32.876,45.762
2109,27,2698,1,2699,10,2,1,2,11.9,13,24.35802,22.603355
2110,27,2699,1,2699,10,1,1,1,13,11.9,22.603355,24.35802
2111,28,2778,0,2789,10,22,11,2,17,10,18.02100707,34.60722552
2112,28,2779,0,2789,10,21,11,1,10,17,34.60722552,18.02100707
2113,28,2780,0,2790,10,20,10,2,14,10,18.17452301,26.39787946
2114,28,2781,0,2790,10,19,10,1,10,14,26.39787946,18.17452301
2115,28,2782,0,2791,10,18,9,2,20,24,48.86948834,32.28291414
2116,28,2783,0,2791,10,17,9,1,24,20,32.28291414,48.86948834
2117,28,2784,0,2792,10,16,8,2,10.5,14,26.70447021,19.32608793
2118,28,2785,0,2792,10,15,8,1,14,10.5,19.32608793,26.70447021
2119,28,2786,0,2793,10,14,7,2,6.2,18.5,36.02945403,9.842541639
2120,28,2787,0,2793,10,13,7,1,18.5,6.2,9.842541639,36.02945403
2121,28,2788,0,2794,10,12,6,2,2,12,9.911442206,-0.192926726
2122,28,2789,0,2794,10,11,6,1,12,2,-0.192926726,9.911442206
2123,28,2790,0,2795,10,10,5,2,4.6,13,17.57455057,5.925584355
2124,28,2791,0,2795,10,9,5,1,13,4.6,5.925584355,17.57455057
2125,28,2792,0,2796,10,8,4,2,0,14,11.68152342,-2.464593081
2126,28,2793,0,2796,10,7,4,1,14,0,-2.464593081,11.68152342
2127,28,2794,0,2797,10,6,3,2,20,16,29.21955769,42.46084479
2128,28,2795,0,2797,10,5,3,1,16,20,42.46084479,29.21955769
2129,28,2796,0,2798,10,4,2,2,18,26,57.03737916,23.86423075
2130,28,2797,0,2798,10,3,2,1,26,18,23.86423075,57.03737916
2131,28,2798,0,2799,10,2,1,2,16.2,15,29.70032089,33.07055534
2132,28,2799,0,2799,10,1,1,1,15,16.2,33.07055534,29.70032089
2133,29,2892,0,2896,10,8,4,2,18,16.5,32.24001972,36.97028688
2134,29,2893,0,2896,10,7,4,1,16.5,18,36.97028688,32.24001972
2135,29,2894,0,2897,10,6,3,2,12,26,61.51228071,12.24064964
