"","Session","Crosssect","Comp","Pair","Period","Subject","Groupe","ID","Inv","OtherInv","Payoff","OtherPayoff"
"1865",11,1086,0,1093,2,14,7,2,4,19.5,36.4953064819339,5.439986960436
"1866",11,1086,0,1093,13,14,7,2,0.5,2,-21.4626784449476,-21.1750149567368
"1867",11,1086,0,1093,14,14,7,2,5.5,2,-9.55784046564238,-8.39960138797248
"1868",11,1086,0,1093,16,14,7,2,1.2,2.8,-17.4966600625961,-17.4407155410982
"1869",11,1086,0,1093,10,14,7,2,12,2.2,0.21283773965501,10.3200181280045
"1870",11,1086,0,1093,19,14,7,2,5,4,-5.74535531441345,-5.2576195307796
"1871",11,1086,0,1093,22,14,7,2,1,4.5,-13.5507421646715,-13.9771996889433
"1872",11,1086,0,1093,23,14,7,2,3.5,0,-18.6115589122443,-18.9168829413705
"1873",11,1086,0,1093,25,14,7,2,3,1.7,-15.7355220833005,-15.6858454050758
"1874",11,1086,0,1093,26,14,7,2,0.3,10,0.170273057684945,-5.87901624189897
"1875",11,1086,0,1093,3,14,7,2,12,0,-4.15032755015476,5.46594984235564
"1876",11,1086,0,1093,29,14,7,2,9,0,-7.90529225667079,-3.51567020396622
"1877",11,1086,0,1093,8,14,7,2,2.2,3,-14.4337787743175,-14.506165126606
"1878",11,1086,0,1093,9,14,7,2,4.9,1.2,-12.6510357245004,-11.9681299061925
"1879",11,1086,0,1093,11,14,7,2,4,12,13.70287430195,3.94673560569482
"1880",11,1086,0,1093,12,14,7,2,3.9,2.2,-12.4382524203747,-12.1244848822332
"1881",11,1086,0,1093,15,14,7,2,3.5,3,-11.3697181628613,-11.2565255484369
"1882",11,1086,0,1093,17,14,7,2,1.3,1.8,-19.7909847370638,-19.7264589742344
"1883",11,1086,0,1093,18,14,7,2,4,2.8,-10.7555102657928,-10.4462135112852
"1884",11,1086,0,1093,20,14,7,2,5.7,4.5,-3.19934731849739,-2.46352645858061
"1885",11,1086,0,1093,21,14,7,2,5.6,5.5,-0.910458386708629,-0.839731361743306
"1886",11,1086,0,1093,24,14,7,2,0.2,2.9,-19.9513328703681,-19.6028937510893
"1887",11,1086,0,1093,1,14,7,2,2,18,28.5226456127931,2.31979401778622
"1888",11,1086,0,1093,27,14,7,2,5.8,10,11.0855213799604,6.05136235083419
"1889",11,1086,0,1093,4,14,7,2,2,2.5,-16.2015456593939,-16.2101980519043
"1890",11,1086,0,1093,30,14,7,2,9,0,-7.90529225667079,-3.51567020396622
"1891",11,1087,0,1093,29,13,7,1,0,9,-3.51567020396622,-7.90529225667079
"1892",11,1087,0,1093,28,13,7,1,10,5,4.23037164729215,9.80525722288161
"1893",11,1087,0,1093,27,13,7,1,10,5.8,6.05136235083419,11.0855213799604
"1894",11,1087,0,1093,6,13,7,1,12,2,-0.192926725671888,9.91144220636694
"1895",11,1087,0,1093,4,13,7,1,2.5,2,-16.2101980519043,-16.2015456593939
"1896",11,1087,0,1093,7,13,7,1,2.1,28,63.3140133829767,-6.44852928692618
"1897",11,1087,0,1093,30,13,7,1,0,9,-3.51567020396622,-7.90529225667079
"1898",11,1087,0,1093,5,13,7,1,1.5,5,-10.948296776322,-11.7406450772929
"1899",11,1087,0,1093,14,13,7,1,2,5.5,-8.39960138797248,-9.55784046564238
"1900",11,1087,0,1093,15,13,7,1,3,3.5,-11.2565255484369,-11.3697181628613
"1901",11,1087,0,1093,2,13,7,1,19.5,4,5.439986960436,36.4953064819339
"1902",11,1087,0,1093,13,13,7,1,2,0.5,-21.1750149567368,-21.4626784449476
"1903",11,1087,0,1093,22,13,7,1,4.5,1,-13.9771996889433,-13.5507421646715
"1904",11,1087,0,1093,23,13,7,1,0,3.5,-18.9168829413705,-18.6115589122443
"1905",11,1087,0,1093,24,13,7,1,2.9,0.2,-19.6028937510893,-19.9513328703681
"1906",11,1087,0,1093,1,13,7,1,18,2,2.31979401778622,28.5226456127931
"1907",11,1087,0,1093,3,13,7,1,0,12,5.46594984235564,-4.15032755015476
"1908",11,1087,0,1093,11,13,7,1,12,4,3.94673560569482,13.70287430195
"1909",11,1087,0,1093,12,13,7,1,2.2,3.9,-12.1244848822332,-12.4382524203747
"1910",11,1087,0,1093,8,13,7,1,3,2.2,-14.506165126606,-14.4337787743175
"1911",11,1087,0,1093,10,13,7,1,2.2,12,10.3200181280045,0.21283773965501
"1912",11,1087,0,1093,19,13,7,1,4,5,-5.2576195307796,-5.74535531441345
"1913",11,1087,0,1093,20,13,7,1,4.5,5.7,-2.46352645858061,-3.19934731849739
"1914",11,1087,0,1093,16,13,7,1,2.8,1.2,-17.4407155410982,-17.4966600625961
"1915",11,1087,0,1093,17,13,7,1,1.8,1.3,-19.7264589742344,-19.7909847370638
"1916",11,1087,0,1093,26,13,7,1,10,0.3,-5.87901624189897,0.170273057684945
"1917",11,1087,0,1093,18,13,7,1,2.8,4,-10.4462135112852,-10.7555102657928
"1918",11,1087,0,1093,21,13,7,1,5.5,5.6,-0.839731361743306,-0.910458386708629
"1919",11,1087,0,1093,25,13,7,1,1.7,3,-15.6858454050758,-15.7355220833005
"1920",11,1087,0,1093,9,13,7,1,1.2,4.9,-11.9681299061925,-12.6510357245004
"1921",11,1088,0,1094,7,12,6,2,4,18,31.7317758506928,5.87715449146952
"1922",11,1088,0,1094,29,12,6,2,6,12,16.8402461291049,8.26865944394536
"1923",11,1088,0,1094,2,12,6,2,8,10,14.0666480904738,11.209452528754
"1924",11,1088,0,1094,6,12,6,2,0,4.5,-16.2191845412828,-16.2970560738764
"1925",11,1088,0,1094,28,12,6,2,10,16,31.8252114550411,18.2356941180092
"1926",11,1088,0,1094,1,12,6,2,5,10,9.80525722288161,4.23037164729215
"1927",11,1088,0,1094,5,12,6,2,15,0,-1.86699844760225,14.8576582791661
"1928",11,1088,0,1094,27,12,6,2,13,20,43.5795701762654,22.6026624092752
"1929",11,1088,0,1094,9,12,6,2,5,20,39.3681749227167,6.96248490884714
"1930",11,1088,0,1094,30,12,6,2,2,6,-7.05940763810473,-8.59218988498406
"1931",11,1088,0,1094,8,12,6,2,4.1,9,5.49051618248656,1.00039778442831
"1932",11,1088,0,1094,4,12,6,2,9.8,28,68.2184831294184,4.54588914883591
"1933",11,1088,0,1094,16,12,6,2,12,9,15.0932855267284,20.3199408665342
"1934",11,1088,0,1094,26,12,6,2,11,12,21.8221620226184,19.8708631321885
"1935",11,1088,0,1094,3,12,6,2,9,28,68.1602294163023,3.27785146900689
"1936",11,1088,0,1094,14,12,6,2,12,10,17.4592916410979,21.1528089781298
"1937",11,1088,0,1094,23,12,6,2,16,10,18.2356941180092,31.8252114550411
"1938",11,1088,0,1094,25,12,6,2,12,11,19.8708631321885,21.8221620226184
"1939",11,1088,0,1094,10,12,6,2,6,16,28.2890510829273,9.82146439776778
"1940",11,1088,0,1094,13,12,6,2,9,9,12.6485,12.6485
"1941",11,1088,0,1094,12,12,6,2,8,10,14.0666480904738,11.209452528754
"1942",11,1088,0,1094,15,12,6,2,10,14,26.3978794631435,18.1745230137677
"1943",11,1088,0,1094,17,12,6,2,9,16.9,33.7318788149742,15.9216010965276
"1944",11,1088,0,1094,19,12,6,2,10,14.1,26.6649173519499,18.1931155003549
"1945",11,1088,0,1094,22,12,6,2,10,14,26.3978794631435,18.1745230137677
"1946",11,1088,0,1094,21,12,6,2,14,12,22.8491307534419,27.3789698657859
"1947",11,1088,0,1094,24,12,6,2,10,10,16.09,16.09
"1948",11,1088,0,1094,11,12,6,2,7,12,18.1636594420217,10.4979694281521
"1949",11,1088,0,1094,20,12,6,2,12,22.2,49.9934903699785,18.1475667361366
"1950",11,1088,0,1094,18,12,6,2,17,3.5,5.03351596618004,27.8478184973867
"1951",11,1089,0,1094,30,11,6,1,6,2,-8.59218988498406,-7.05940763810473
"1952",11,1089,0,1094,6,11,6,1,4.5,0,-16.2970560738764,-16.2191845412828
"1953",11,1089,0,1094,4,11,6,1,28,9.8,4.54588914883591,68.2184831294184
"1954",11,1089,0,1094,7,11,6,1,18,4,5.87715449146952,31.7317758506928
"1955",11,1089,0,1094,5,11,6,1,0,15,14.8576582791661,-1.86699844760225
"1956",11,1089,0,1094,29,11,6,1,12,6,8.26865944394536,16.8402461291049
"1957",11,1089,0,1094,2,11,6,1,10,8,11.209452528754,14.0666480904738
"1958",11,1089,0,1094,3,11,6,1,28,9,3.27785146900689,68.1602294163023
"1959",11,1089,0,1094,13,11,6,1,9,9,12.6485,12.6485
"1960",11,1089,0,1094,28,11,6,1,16,10,18.2356941180092,31.8252114550411
"1961",11,1089,0,1094,27,11,6,1,20,13,22.6026624092752,43.5795701762654
"1962",11,1089,0,1094,26,11,6,1,12,11,19.8708631321885,21.8221620226184
"1963",11,1089,0,1094,1,11,6,1,10,5,4.23037164729215,9.80525722288161
"1964",11,1089,0,1094,8,11,6,1,9,4.1,1.00039778442831,5.49051618248656
"1965",11,1089,0,1094,16,11,6,1,9,12,20.3199408665342,15.0932855267284
"1966",11,1089,0,1094,9,11,6,1,20,5,6.96248490884714,39.3681749227167
"1967",11,1089,0,1094,17,11,6,1,16.9,9,15.9216010965276,33.7318788149742
"1968",11,1089,0,1094,10,11,6,1,16,6,9.82146439776778,28.2890510829273
"1969",11,1089,0,1094,14,11,6,1,10,12,21.1528089781298,17.4592916410979
"1970",11,1089,0,1094,25,11,6,1,11,12,21.8221620226184,19.8708631321885
"1971",11,1089,0,1094,24,11,6,1,10,10,16.09,16.09
"1972",11,1089,0,1094,18,11,6,1,3.5,17,27.8478184973867,5.03351596618004
"1973",11,1089,0,1094,22,11,6,1,14,10,18.1745230137677,26.3978794631435
"1974",11,1089,0,1094,15,11,6,1,14,10,18.1745230137677,26.3978794631435
"1975",11,1089,0,1094,12,11,6,1,10,8,11.209452528754,14.0666480904738
"1976",11,1089,0,1094,21,11,6,1,12,14,27.3789698657859,22.8491307534419
"1977",11,1089,0,1094,23,11,6,1,10,16,31.8252114550411,18.2356941180092
"1978",11,1089,0,1094,20,11,6,1,22.2,12,18.1475667361366,49.9934903699785
"1979",11,1089,0,1094,11,11,6,1,12,7,10.4979694281521,18.1636594420217
"1980",11,1089,0,1094,19,11,6,1,14.1,10,18.1931155003549,26.6649173519499
"1981",11,1090,0,1095,9,10,5,2,26,12,12.2406496371006,61.5122807050617
"1982",11,1090,0,1095,7,10,5,2,26,12,12.2406496371006,61.5122807050617
"1983",11,1090,0,1095,6,10,5,2,26,22,32.5245923618953,50.7838101150159
"1984",11,1090,0,1095,8,10,5,2,0,12,5.46594984235564,-4.15032755015476
"1985",11,1090,0,1095,30,10,5,2,24.5,10,11.198811441383,56.9247273567783
"1986",11,1090,0,1095,29,10,5,2,22,24.5,46.8861962405332,35.8662109770103
"1987",11,1090,0,1095,10,10,5,2,12,10,17.4592916410979,21.1528089781298
"1988",11,1090,0,1095,4,10,5,2,26,10,8.73064561279314,61.6957940177862
"1989",11,1090,0,1095,28,10,5,2,22,22,40.618,40.618
"1990",11,1090,0,1095,3,10,5,2,10,16,31.8252114550411,18.2356941180092
"1991",11,1090,0,1095,26,10,5,2,22,24,45.609774304066,36.8983263151618
"1992",11,1090,0,1095,5,10,5,2,26,12,12.2406496371006,61.5122807050617
"1993",11,1090,0,1095,11,10,5,2,0,12,5.46594984235564,-4.15032755015476
"1994",11,1090,0,1095,1,10,5,2,28,16,15.3619498423557,65.1216724498452
"1995",11,1090,0,1095,12,10,5,2,0,12,5.46594984235564,-4.15032755015476
"1996",11,1090,0,1095,17,10,5,2,0,24,45.4933139325294,-3.84682476372583
"1997",11,1090,0,1095,2,10,5,2,14,16,32.7451307534419,27.3789698657859
"1998",11,1090,0,1095,14,10,5,2,26,4,-0.705797418826141,58.3219723453902
"1999",11,1090,0,1095,27,10,5,2,26,22,32.5245923618953,50.7838101150159
"2000",11,1090,0,1095,25,10,5,2,24,22,36.8983263151618,45.609774304066
"2001",11,1090,0,1095,13,10,5,2,0,24,45.4933139325294,-3.84682476372583
"2002",11,1090,0,1095,22,10,5,2,26,20,28.1032808031687,54.2376247698816
"2003",11,1090,0,1095,16,10,5,2,0,4,-17.5737294134168,-17.433868109672
"2004",11,1090,0,1095,15,10,5,2,0,12,5.46594984235564,-4.15032755015476
"2005",11,1090,0,1095,19,10,5,2,26,24,37.1281654275057,46.6759351917221
"2006",11,1090,0,1095,18,10,5,2,26,24,37.1281654275057,46.6759351917221
"2007",11,1090,0,1095,23,10,5,2,0,24,45.4933139325294,-3.84682476372583
"2008",11,1090,0,1095,21,10,5,2,24,20,32.2829141372073,48.8694883397039
"2009",11,1090,0,1095,24,10,5,2,24,14,19.5302466446471,54.7242688360479
"2010",11,1090,0,1095,20,10,5,2,24,24,41.696,41.696
"2011",11,1091,0,1095,11,9,5,1,12,0,-4.15032755015476,5.46594984235564
"2012",11,1091,0,1095,12,9,5,1,12,0,-4.15032755015476,5.46594984235564
"2013",11,1091,0,1095,7,9,5,1,12,26,61.5122807050617,12.2406496371006
"2014",11,1091,0,1095,8,9,5,1,12,0,-4.15032755015476,5.46594984235564
"2015",11,1091,0,1095,4,9,5,1,10,26,61.6957940177862,8.73064561279314
"2016",11,1091,0,1095,30,9,5,1,10,24.5,56.9247273567783,11.198811441383
"2017",11,1091,0,1095,6,9,5,1,22,26,50.7838101150159,32.5245923618953
"2018",11,1091,0,1095,14,9,5,1,4,26,58.3219723453902,-0.705797418826141
"2019",11,1091,0,1095,10,9,5,1,10,12,21.1528089781298,17.4592916410979
"2020",11,1091,0,1095,13,9,5,1,24,0,-3.84682476372583,45.4933139325294
"2021",11,1091,0,1095,5,9,5,1,12,26,61.5122807050617,12.2406496371006
"2022",11,1091,0,1095,29,9,5,1,24.5,22,35.8662109770103,46.8861962405332
"2023",11,1091,0,1095,9,9,5,1,12,26,61.5122807050617,12.2406496371006
"2024",11,1091,0,1095,15,9,5,1,12,0,-4.15032755015476,5.46594984235564
"2025",11,1091,0,1095,28,9,5,1,22,22,40.618,40.618
"2026",11,1091,0,1095,27,9,5,1,22,26,50.7838101150159,32.5245923618953
"2027",11,1091,0,1095,3,9,5,1,16,10,18.2356941180092,31.8252114550411
"2028",11,1091,0,1095,19,9,5,1,24,26,46.6759351917221,37.1281654275057
"2029",11,1091,0,1095,22,9,5,1,20,26,54.2376247698816,28.1032808031687
"2030",11,1091,0,1095,16,9,5,1,4,0,-17.433868109672,-17.5737294134168
"2031",11,1091,0,1095,2,9,5,1,16,14,27.3789698657859,32.7451307534419
"2032",11,1091,0,1095,26,9,5,1,24,22,36.8983263151618,45.609774304066
"2033",11,1091,0,1095,18,9,5,1,24,26,46.6759351917221,37.1281654275057
"2034",11,1091,0,1095,23,9,5,1,24,0,-3.84682476372583,45.4933139325294
"2035",11,1091,0,1095,25,9,5,1,22,24,45.609774304066,36.8983263151618
"2036",11,1091,0,1095,17,9,5,1,24,0,-3.84682476372583,45.4933139325294
"2037",11,1091,0,1095,1,9,5,1,16,28,65.1216724498452,15.3619498423557
"2038",11,1091,0,1095,20,9,5,1,24,24,41.696,41.696
"2039",11,1091,0,1095,21,9,5,1,20,24,48.8694883397039,32.2829141372073
"2040",11,1091,0,1095,24,9,5,1,14,24,54.7242688360479,19.5302466446471
"2041",11,1092,0,1096,11,8,4,2,0.5,0.9,-24.275646968198,-24.1529390070329
"2042",11,1092,0,1096,10,8,4,2,0.1,0.8,-25.6809128419267,-25.4295848322179
"2043",11,1092,0,1096,6,8,4,2,16,16,32.224,32.224
"2044",11,1092,0,1096,9,8,4,2,6,0.2,-12.6861240667435,-11.5549897255507
"2045",11,1092,0,1096,12,8,4,2,1.1,0.8,-22.8492788992403,-22.925628836827
"2046",11,1092,0,1096,13,8,4,2,2,0.9,-20.1949020178189,-20.3598575448647
"2047",11,1092,0,1096,8,8,4,2,0.1,0.6,-26.1894088702122,-25.999434841086
"2048",11,1092,0,1096,4,8,4,2,6,-1,-15.333395843152,-14.8463715713074
"2049",11,1092,0,1096,5,8,4,2,1,0.8,-23.1250841154892,-23.1780748783186
"2050",11,1092,0,1096,30,8,4,2,2.5,8,-0.478492713156524,-4.02349635393322
"2051",11,1092,0,1096,14,8,4,2,2.5,0.5,-19.8868191425359,-20.1658302382363
"2052",11,1092,0,1096,7,8,4,2,18,0.1,-0.890878711461758,24.8681485631568
"2053",11,1092,0,1096,28,8,4,2,2.9,0.6,-18.6457177131084,-18.8463592179628
"2054",11,1092,0,1096,29,8,4,2,2.5,7,-3.21435704475022,-5.64438357040903
"2055",11,1092,0,1096,3,8,4,2,10,6,6.5111665643918,11.3892359125194
"2056",11,1092,0,1096,26,8,4,2,2.7,0.7,-18.9006352313015,-19.0960141494707
"2057",11,1092,0,1096,15,8,4,2,2.5,0.6,-19.6449006461976,-19.8900985449493
"2058",11,1092,0,1096,27,8,4,2,2.8,0.9,-18.1689385726886,-18.2949606184583
"2059",11,1092,0,1096,2,8,4,2,10,0.4,-5.6744029192003,0.412881186208859
"2060",11,1092,0,1096,1,8,4,2,28,2,-6.5735434450149,63.1865480945135
"2061",11,1092,0,1096,22,8,4,2,2.9,0.1,-19.8410486261665,-20.231664160147
"2062",11,1092,0,1096,23,8,4,2,2.7,0.2,-20.1030969286763,-20.4779958537803
"2063",11,1092,0,1096,16,8,4,2,4,0.9,-15.3262114855215,-15.1429367767837
"2064",11,1092,0,1096,21,8,4,2,2.5,0.4,-20.128281985107,-20.4431970821944
"2065",11,1092,0,1096,17,8,4,2,2.5,0.5,-19.8868191425359,-20.1658302382363
"2066",11,1092,0,1096,19,8,4,2,2.5,6,-5.90465599962296,-7.4287858539919
"2067",11,1092,0,1096,24,8,4,2,2.5,0.4,-20.128281985107,-20.4431970821944
"2068",11,1092,0,1096,25,8,4,2,3,0.6,-18.4000098565138,-18.5842852517981
"2069",11,1092,0,1096,20,8,4,2,3.9,0.6,-16.2622209273605,-16.2051151367918
"2070",11,1092,0,1096,18,8,4,2,3,0.4,-18.8785386799425,-19.1325312735625
"2071",11,1093,0,1096,13,7,4,1,0.9,2,-20.3598575448647,-20.1949020178189
"2072",11,1093,0,1096,11,7,4,1,0.9,0.5,-24.1529390070329,-24.275646968198
"2073",11,1093,0,1096,6,7,4,1,16,16,32.224,32.224
"2074",11,1093,0,1096,7,7,4,1,0.1,18,24.8681485631568,-0.890878711461758
"2075",11,1093,0,1096,12,7,4,1,0.8,1.1,-22.925628836827,-22.8492788992403
"2076",11,1093,0,1096,14,7,4,1,0.5,2.5,-20.1658302382363,-19.8868191425359
"2077",11,1093,0,1096,10,7,4,1,0.8,0.1,-25.4295848322179,-25.6809128419267
"2078",11,1093,0,1096,15,7,4,1,0.6,2.5,-19.8900985449493,-19.6449006461976
"2079",11,1093,0,1096,8,7,4,1,0.6,0.1,-25.999434841086,-26.1894088702122
"2080",11,1093,0,1096,9,7,4,1,0.2,6,-11.5549897255507,-12.6861240667435
"2081",11,1093,0,1096,30,7,4,1,8,2.5,-4.02349635393322,-0.478492713156524
"2082",11,1093,0,1096,29,7,4,1,7,2.5,-5.64438357040903,-3.21435704475022
"2083",11,1093,0,1096,4,7,4,1,-1,6,-14.8463715713074,-15.333395843152
"2084",11,1093,0,1096,16,7,4,1,0.9,4,-15.1429367767837,-15.3262114855215
"2085",11,1093,0,1096,5,7,4,1,0.8,1,-23.1780748783186,-23.1250841154892
"2086",11,1093,0,1096,28,7,4,1,0.6,2.9,-18.8463592179628,-18.6457177131084
"2087",11,1093,0,1096,2,7,4,1,0.4,10,0.412881186208859,-5.6744029192003
"2088",11,1093,0,1096,3,7,4,1,6,10,11.3892359125194,6.5111665643918
"2089",11,1093,0,1096,24,7,4,1,0.4,2.5,-20.4431970821944,-20.128281985107
"2090",11,1093,0,1096,17,7,4,1,0.5,2.5,-20.1658302382363,-19.8868191425359
"2091",11,1093,0,1096,1,7,4,1,2,28,63.1865480945135,-6.5735434450149
"2092",11,1093,0,1096,26,7,4,1,0.7,2.7,-19.0960141494707,-18.9006352313015
"2093",11,1093,0,1096,27,7,4,1,0.9,2.8,-18.2949606184583,-18.1689385726886
"2094",11,1093,0,1096,23,7,4,1,0.2,2.7,-20.4779958537803,-20.1030969286763
"2095",11,1093,0,1096,18,7,4,1,0.4,3,-19.1325312735625,-18.8785386799425
"2096",11,1093,0,1096,19,7,4,1,6,2.5,-7.4287858539919,-5.90465599962296
"2097",11,1093,0,1096,22,7,4,1,0.1,2.9,-20.231664160147,-19.8410486261665
"2098",11,1093,0,1096,25,7,4,1,0.6,3,-18.5842852517981,-18.4000098565138
"2099",11,1093,0,1096,21,7,4,1,0.4,2.5,-20.4431970821944,-20.128281985107
"2100",11,1093,0,1096,20,7,4,1,0.6,3.9,-16.2051151367918,-16.2622209273605
"2101",11,1094,0,1097,7,6,3,2,18,0,-1.05530494901324,24.6594551064652
"2102",11,1094,0,1097,10,6,3,2,8,12,19.3235576878315,12.7728447890797
"2103",11,1094,0,1097,11,6,3,2,8,10,14.0666480904738,11.209452528754
"2104",11,1094,0,1097,30,6,3,2,14,14,27.706,27.706
"2105",11,1094,0,1097,14,6,3,2,12,12,22.328,22.328
"2106",11,1094,0,1097,6,6,3,2,16,18,37.251291641098,31.0488089781299
"2107",11,1094,0,1097,8,6,3,2,14,16,32.7451307534419,27.3789698657859
"2108",11,1094,0,1097,13,6,3,2,18,22,46.0951665643918,31.1812359125194
"2109",11,1094,0,1097,5,6,3,2,6,18,34.2868458201642,9.61677647203666
"2110",11,1094,0,1097,29,6,3,2,18,14,26.3978794631435,37.9665230137677
"2111",11,1094,0,1097,15,6,3,2,16,6,9.82146439776778,28.2890510829273
"2112",11,1094,0,1097,9,6,3,2,18,22,46.0951665643918,31.1812359125194
"2113",11,1094,0,1097,12,6,3,2,0,12,5.46594984235564,-4.15032755015476
"2114",11,1094,0,1097,28,6,3,2,18,16,31.0488089781299,37.251291641098
"2115",11,1094,0,1097,4,6,3,2,18,11,19.7632255160713,37.8130070694693
"2116",11,1094,0,1097,3,6,3,2,12,16,32.6122012384556,22.7162012384556
"2117",11,1094,0,1097,16,6,3,2,2,8,-1.58471919683134,-5.13837523011844
"2118",11,1094,0,1097,22,6,3,2,18,16,31.0488089781299,37.251291641098
"2119",11,1094,0,1097,2,6,3,2,28,28,41.272,41.272
"2120",11,1094,0,1097,26,6,3,2,14,12,22.8491307534419,27.3789698657859
"2121",11,1094,0,1097,18,6,3,2,18,20,40.897452528754,33.8586480904738
"2122",11,1094,0,1097,21,6,3,2,14,14,27.706,27.706
"2123",11,1094,0,1097,17,6,3,2,20,16,29.2195576878315,42.4608447890797
"2124",11,1094,0,1097,25,6,3,2,12,16,32.6122012384556,22.7162012384556
"2125",11,1094,0,1097,1,6,3,2,0,22,38.3664328169575,-2.26225789039343
"2126",11,1094,0,1097,27,6,3,2,14,12,22.8491307534419,27.3789698657859
"2127",11,1094,0,1097,23,6,3,2,12,14,27.3789698657859,22.8491307534419
"2128",11,1094,0,1097,24,6,3,2,16,14,27.3789698657859,32.7451307534419
"2129",11,1094,0,1097,19,6,3,2,12,18,38.0276941180092,21.9292114550411
"2130",11,1094,0,1097,20,6,3,2,14,20,43.3701767809773,24.762728792073
"2131",11,1095,0,1097,11,5,3,1,10,8,11.209452528754,14.0666480904738
"2132",11,1095,0,1097,7,5,3,1,0,18,24.6594551064652,-1.05530494901324
"2133",11,1095,0,1097,10,5,3,1,12,8,12.7728447890797,19.3235576878315
"2134",11,1095,0,1097,8,5,3,1,16,14,27.3789698657859,32.7451307534419
"2135",11,1095,0,1097,13,5,3,1,22,18,31.1812359125194,46.0951665643918
"2136",11,1095,0,1097,12,5,3,1,12,0,-4.15032755015476,5.46594984235564
"2137",11,1095,0,1097,16,5,3,1,8,2,-5.13837523011844,-1.58471919683134
"2138",11,1095,0,1097,15,5,3,1,6,16,28.2890510829273,9.82146439776778
"2139",11,1095,0,1097,9,5,3,1,22,18,31.1812359125194,46.0951665643918
"2140",11,1095,0,1097,18,5,3,1,20,18,33.8586480904738,40.897452528754
"2141",11,1095,0,1097,6,5,3,1,18,16,31.0488089781299,37.251291641098
"2142",11,1095,0,1097,4,5,3,1,11,18,37.8130070694693,19.7632255160713
"2143",11,1095,0,1097,17,5,3,1,16,20,42.4608447890797,29.2195576878315
"2144",11,1095,0,1097,29,5,3,1,14,18,37.9665230137677,26.3978794631435
"2145",11,1095,0,1097,14,5,3,1,12,12,22.328,22.328
"2146",11,1095,0,1097,19,5,3,1,18,12,21.9292114550411,38.0276941180092
"2147",11,1095,0,1097,30,5,3,1,14,14,27.706,27.706
"2148",11,1095,0,1097,20,5,3,1,20,14,24.762728792073,43.3701767809773
"2149",11,1095,0,1097,26,5,3,1,12,14,27.3789698657859,22.8491307534419
"2150",11,1095,0,1097,5,5,3,1,18,6,9.61677647203666,34.2868458201642
"2151",11,1095,0,1097,28,5,3,1,16,18,37.251291641098,31.0488089781299
"2152",11,1095,0,1097,3,5,3,1,16,12,22.7162012384556,32.6122012384556
"2153",11,1095,0,1097,27,5,3,1,12,14,27.3789698657859,22.8491307534419
"2154",11,1095,0,1097,21,5,3,1,14,14,27.706,27.706
"2155",11,1095,0,1097,2,5,3,1,28,28,41.272,41.272
"2156",11,1095,0,1097,1,5,3,1,22,0,-2.26225789039343,38.3664328169575
"2157",11,1095,0,1097,23,5,3,1,14,12,22.8491307534419,27.3789698657859
"2158",11,1095,0,1097,25,5,3,1,16,12,22.7162012384556,32.6122012384556
"2159",11,1095,0,1097,24,5,3,1,14,16,32.7451307534419,27.3789698657859
"2160",11,1095,0,1097,22,5,3,1,16,18,37.251291641098,31.0488089781299
"2161",11,1096,0,1098,12,4,2,2,10,3,-0.194522056744278,6.14675464228485
"2162",11,1096,0,1098,20,4,2,2,2,7,-4.34484610582852,-6.78352502399772
"2163",11,1096,0,1098,11,4,2,2,18,6,9.61677647203666,34.2868458201642
"2164",11,1096,0,1098,8,4,2,2,22,10,14.4948458201642,49.2007764720366
"2165",11,1096,0,1098,10,4,2,2,4,5,-5.2576195307796,-5.74535531441345
"2166",11,1096,0,1098,19,4,2,2,6,9,8.73207886930811,5.38714752395444
"2167",11,1096,0,1098,16,4,2,2,2,6,-7.05940763810473,-8.59218988498406
"2168",11,1096,0,1098,9,4,2,2,8,12,19.3235576878315,12.7728447890797
"2169",11,1096,0,1098,13,4,2,2,0,7,-9.27559001790932,-11.2261773965501
"2170",11,1096,0,1098,7,4,2,2,16,9,16.0637886228674,31.1864439626732
"2171",11,1096,0,1098,6,4,2,2,10,14,26.3978794631435,18.1745230137677
"2172",11,1096,0,1098,17,4,2,2,4,11,10.8575361956829,3.05269638985766
"2173",11,1096,0,1098,21,4,2,2,12,8,12.7728447890797,19.3235576878315
"2174",11,1096,0,1098,14,4,2,2,18,10,17.6428049538224,37.4348049538224
"2175",11,1096,0,1098,22,4,2,2,8,6,4.09961341641002,6.12048720281778
"2176",11,1096,0,1098,15,4,2,2,10,9,13.6269435760165,15.1600815787904
"2177",11,1096,0,1098,23,4,2,2,4,9,5.30355611331157,0.774072756862193
"2178",11,1096,0,1098,30,4,2,2,2,9,1.22097308888679,-3.65674050334622
"2179",11,1096,0,1098,5,4,2,2,18,12,21.9292114550411,38.0276941180092
"2180",11,1096,0,1098,4,4,2,2,26,10,8.73064561279314,61.6957940177862
"2181",11,1096,0,1098,3,4,2,2,14,15,30.2027826883605,27.6242424664465
"2182",11,1096,0,1098,18,4,2,2,20,8,12.4858111461005,42.1738111461004
"2183",11,1096,0,1098,28,4,2,2,2,6,-7.05940763810473,-8.59218988498406
"2184",11,1096,0,1098,29,4,2,2,2,4,-12.3518345724943,-12.7000648082779
"2185",11,1096,0,1098,2,4,2,2,12,10,17.4592916410979,21.1528089781298
"2186",11,1096,0,1098,26,4,2,2,20,12,20.4881614031983,43.6254485044466
"2187",11,1096,0,1098,24,4,2,2,0,10,-0.567362231913221,-6.49012228739172
